,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,2068963.6,178823.3,5226592.7,102.3,11864.3,1720384.3,31172646.3
Covid19Sim-Simulator,51,2690446.0,199346.0,9002689.2,11.4,28259.5,679977.6,49950616.9
IowaStateLW-STEM,49,3363251.3,261121.0,13631465.0,3025.0,33225.6,1816586.5,96766569.0
COVIDhub-baseline,51,4570072.3,145997.7,19837737.9,47.4,7175.2,1305342.1,139396927.2
Baseline,51,4968005.7,159315.0,21339896.7,22.2,7647.2,1197273.0,148951563.8
JCB-PRM,51,5403337.1,298240.5,22266525.7,0.7,43334.9,1049861.7,136460468.5
JHUAPL-Bucky,51,6074988.2,1211584.1,11692985.5,198.6,123456.1,5126769.8,59084589.5
UCLA-SuEIR,51,8912648.0,169712.0,37260505.5,1.1,15154.7,1972081.8,255381446.8
AIpert-pwllnod,51,13068445.3,550542.4,65405665.3,108.2,173124.0,2321392.9,466976848.9
Columbia_UNC-SurvCon,51,14776728.8,378225.0,55258353.1,4.0,15412.0,3354574.5,287607681.0
