,count,mean,median,std,min,25%,75%,max
COVIDhub-trained_ensemble,51,128.2,57.0,173.2,1.0,19.0,117.0,779.0
UMass-MechBayes,51,140.1,50.0,241.1,2.0,13.5,169.5,1454.0
GT-DeepCOVID,48,142.2,67.1,162.7,1.4,24.1,205.5,652.0
RobertWalraven-ESG,51,143.7,70.6,194.5,6.4,27.4,190.7,1084.4
USC-SI_kJalpha,51,154.7,60.0,224.5,2.0,24.5,162.5,1069.0
COVIDhub-ensemble,51,155.7,93.0,195.9,0.0,40.0,189.0,952.0
Google_Harvard-CPF,51,164.9,105.2,158.8,0.9,33.2,246.6,594.3
SteveMcConnell-CovidComplete,51,170.4,80.0,222.3,1.0,32.0,213.5,1010.0
LNQ-ens1,51,175.1,91.0,254.8,0.1,24.4,174.2,1380.0
OliverWyman-Navigator,51,181.5,80.3,291.3,0.3,26.2,183.4,1350.9
Karlen-pypm,51,188.9,83.7,252.5,2.5,25.4,253.2,1027.0
LANL-GrowthRate,51,194.6,96.0,224.3,1.0,22.2,270.0,888.0
Covid19Sim-Simulator,51,199.0,116.8,253.9,0.1,34.0,214.0,1107.9
Caltech-CS156,51,201.3,129.7,212.8,0.7,46.6,302.0,851.0
UA-EpiCovDA,51,211.9,101.0,264.1,0.0,33.0,283.0,1131.0
MOBS-GLEAM_COVID,50,220.9,111.7,323.1,4.7,59.4,273.8,1839.7
UCLA-SuEIR,51,225.7,150.7,248.7,4.3,53.4,294.2,1001.8
epiforecasts-ensemble1,51,227.1,130.0,267.0,1.0,55.5,288.5,1326.0
Microsoft-DeepSTIA,50,228.4,104.8,372.5,2.3,46.8,244.4,1765.7
UCSD_NEU-DeepGLEAM,50,236.5,135.9,329.2,2.9,74.5,267.1,1945.0
IHME-CurveFit,51,245.7,100.0,306.6,6.5,37.3,321.0,1382.0
CMU-TimeSeries,51,250.5,142.0,332.5,1.0,60.0,326.5,1901.0
CovidAnalytics-DELPHI,51,266.7,122.0,374.2,0.0,46.0,321.5,1623.0
BPagano-RtDriven,51,272.4,135.4,449.8,8.4,53.5,255.9,2478.7
MIT_CritData-GBCF,51,288.2,139.0,443.1,3.0,82.5,268.0,2464.0
CU-select,51,289.7,99.0,423.8,1.0,27.5,405.5,2348.0
Baseline,51,294.1,164.6,445.9,5.4,65.0,281.9,2685.1
JHU_CSSE-DECOM,51,299.1,187.0,396.1,10.0,76.5,307.5,2349.0
DDS-NBDS,51,308.3,69.7,722.1,1.0,31.3,366.4,5013.4
COVIDhub-baseline,51,320.3,190.0,498.8,4.0,71.0,308.8,3150.0
SigSci-TS,51,323.7,138.0,551.9,4.0,45.5,362.0,3454.0
CEID-Walk,51,323.9,163.8,560.0,6.9,61.5,323.2,3624.0
JHU_IDD-CovidSP,51,332.9,192.9,398.0,4.2,90.2,406.9,1661.2
UMich-RidgeTfReg,50,340.7,181.2,569.0,2.4,80.4,410.2,3861.3
MIT_ISOLAT-Mixtures,44,357.9,95.8,697.0,2.8,45.7,375.1,3603.0
AIpert-pwllnod,51,394.0,138.6,718.0,1.9,69.5,391.8,4203.7
PSI-DRAFT,51,475.2,183.0,1232.9,3.0,67.0,466.8,8789.5
WalmartLabsML-LogForecasting,51,492.0,137.0,838.8,0.0,30.0,669.0,4519.8
IowaStateLW-STEM,49,506.4,265.0,825.8,17.5,114.0,510.5,5107.0
TTU-squider,51,608.6,275.9,723.0,1.5,91.8,806.1,3016.8
JHUAPL-Bucky,51,882.0,461.6,1328.3,3.4,136.3,1102.5,8197.3
