,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,1659945.3,86808.5,4196693.8,7.7,12283.8,724121.8,22865638.9
Baseline,51,2227066.4,73984.0,6337935.8,23.6,12769.2,1146130.2,40025506.0
COVIDhub-baseline,51,2300169.8,157277.4,6343914.2,0.0,9983.7,1340603.9,39869214.2
IowaStateLW-STEM,49,2399435.7,34410.2,7809771.8,1.0,5945.0,632478.5,51955264.0
UCLA-SuEIR,51,3590563.3,66906.7,13282676.4,83.5,11276.7,832014.7,89543184.7
AIpert-pwllnod,51,5460175.5,350714.1,18493739.4,41.9,17241.7,2105818.6,122823485.3
Columbia_UNC-SurvCon,51,5621893.8,251001.0,22750103.8,64.0,33934.5,1738420.0,161849284.0
JHUAPL-Bucky,51,6249347.4,212969.9,29890842.6,4.5,10883.8,1973180.5,213506727.6
MITCovAlliance-SIR,51,8652905.4,311167.8,42857570.2,4.7,5556.1,2247026.5,303121296.9
WalmartLabsML-LogForecasting,51,13875282.4,1150893.5,52189385.2,24.5,49141.0,5187990.1,361046957.9
