,mean_rank
Covid19Sim-Simulator,4.7
UCLA-SuEIR,5.9
IowaStateLW-STEM,5.9
JHUAPL-Bucky,6.0
COVIDhub-baseline,6.2
LANL-GrowthRate,6.3
CovidAnalytics-DELPHI,6.5
JHU_IDD-CovidSP,6.6
PSI-DRAFT,6.7
MITCovAlliance-SIR,7.0
AIpert-pwllnod,7.1
WalmartLabsML-LogForecasting,9.2
