,mean_rank
IowaStateLW-STEM,3.6
Covid19Sim-Simulator,4.2
COVIDhub-baseline,4.3
UCLA-SuEIR,4.5
JHUAPL-Bucky,4.8
MITCovAlliance-SIR,5.1
AIpert-pwllnod,5.2
Columbia_UNC-SurvCon,5.9
WalmartLabsML-LogForecasting,7.5
