,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,870.5,446.5,1404.1,3.4,168.1,824.4,7067.6
IHME-CurveFit,51,879.6,422.9,1149.5,10.1,105.1,1311.5,5583.2
IowaStateLW-STEM,49,1011.5,511.0,1545.0,55.0,182.2,1342.5,9837.0
COVIDhub-baseline,51,1023.5,382.1,1895.5,6.9,84.3,1134.3,11806.6
Baseline,51,1052.7,399.1,1984.2,4.7,87.4,1093.3,12204.6
JCB-PRM,51,1090.1,546.1,2073.5,0.9,207.6,1024.6,11681.6
UCLA-SuEIR,51,1371.4,412.0,2678.1,1.1,122.7,1404.3,15980.7
JHUAPL-Bucky,51,1701.8,1100.7,1800.6,14.1,351.2,2263.0,7686.7
AIpert-pwllnod,51,1702.8,742.0,3220.6,10.4,413.2,1523.4,21609.6
Columbia_UNC-SurvCon,51,1771.2,615.0,3445.7,2.0,124.0,1831.5,16959.0
