,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,749.0,294.6,1058.7,2.8,110.8,850.9,4781.8
IowaStateLW-STEM,49,790.1,185.5,1345.6,1.0,77.0,791.5,7208.0
Baseline,51,837.3,272.0,1247.6,4.9,113.0,1063.3,6326.6
COVIDhub-baseline,51,871.8,396.6,1253.4,0.2,99.6,1152.7,6314.2
UCLA-SuEIR,51,923.3,258.7,1671.2,9.1,106.0,904.6,9462.7
JHUAPL-Bucky,51,1189.9,461.5,2220.4,2.1,104.3,1404.4,14611.9
AIpert-pwllnod,51,1274.0,592.2,1978.4,6.5,131.3,1450.9,11082.6
Columbia_UNC-SurvCon,51,1282.1,501.0,2014.4,8.0,181.5,1318.0,12722.0
MITCovAlliance-SIR,51,1303.9,557.8,2663.0,2.2,74.0,1499.0,17410.4
WalmartLabsML-LogForecasting,51,1986.3,1072.8,3182.5,5.0,221.6,2274.6,19001.2
