,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,192.1,117.9,269.8,1.1,46.7,209.9,1753.3
UMass-MechBayes,51,228.5,75.0,445.1,3.0,27.0,236.0,2718.0
COVIDhub-ensemble,51,243.4,138.0,315.7,11.0,51.5,266.0,1405.0
RobertWalraven-ESG,51,251.1,137.3,364.8,3.3,39.3,262.5,2011.1
SteveMcConnell-CovidComplete,51,256.6,129.0,321.6,1.0,42.0,288.0,1381.0
MOBS-GLEAM_COVID,50,258.1,159.7,301.2,8.3,48.8,328.2,1520.8
Google_Harvard-CPF,51,266.7,164.0,322.8,1.4,55.1,352.3,1697.9
OliverWyman-Navigator,51,271.4,96.2,433.2,1.3,34.3,272.1,2077.4
UCSD_NEU-DeepGLEAM,50,280.6,176.9,315.9,12.5,77.0,367.9,1611.0
USC-SI_kJalpha,51,314.8,150.0,449.3,0.0,64.0,321.5,2470.0
GT-DeepCOVID,50,321.3,178.7,389.3,2.5,70.8,379.0,1560.6
Karlen-pypm,51,323.0,120.9,500.3,3.3,40.0,310.5,1978.7
Baseline,51,323.4,163.9,424.1,1.0,83.4,417.2,1917.6
LANL-GrowthRate,51,323.6,132.0,539.8,0.5,42.5,462.5,3359.5
COVIDhub-baseline,51,334.1,190.4,447.5,0.0,66.7,375.4,2157.9
CEID-Walk,51,337.1,169.6,485.9,3.4,76.8,358.4,2371.6
Covid19Sim-Simulator,51,355.9,244.3,428.1,1.5,53.8,479.5,1705.8
UA-EpiCovDA,51,378.2,207.0,425.6,6.0,62.5,504.5,1492.0
IHME-CurveFit,51,378.6,211.1,640.4,1.1,94.4,398.7,4068.8
JHU_CSSE-DECOM,51,383.7,191.0,506.8,13.0,97.0,413.5,2699.0
LNQ-ens1,51,390.4,187.5,587.5,3.6,47.8,472.3,2856.6
IowaStateLW-STEM,49,392.6,200.0,586.5,3.0,81.8,440.5,2798.0
UCLA-SuEIR,51,393.2,163.2,582.3,6.4,68.2,433.6,3339.3
JHU_IDD-CovidSP,51,396.2,271.5,492.5,6.7,112.8,363.9,2522.6
JHUAPL-Bucky,51,400.1,175.0,586.2,1.6,43.1,395.0,2459.7
epiforecasts-ensemble1,51,415.6,213.0,693.2,15.0,97.0,430.5,4236.0
Columbia_UNC-SurvCon,50,461.1,162.0,861.9,5.0,85.5,497.5,5514.0
Microsoft-DeepSTIA,50,462.4,207.0,711.4,6.3,68.0,484.1,3487.1
MIT_CritData-GBCF,51,468.4,286.0,580.0,11.0,153.5,454.0,3106.0
CU-select,51,468.6,138.0,778.1,9.0,73.0,556.5,4749.0
UT-Mobility,51,489.5,185.0,851.9,3.0,43.8,523.5,4050.0
CMU-TimeSeries,51,497.7,200.0,736.6,11.0,85.5,607.0,3604.0
UCSB-ACTS,51,566.0,150.5,1421.0,1.9,53.6,334.0,8998.7
UMich-RidgeTfReg,50,609.9,247.8,988.1,5.1,112.7,593.5,6063.2
PSI-DRAFT,51,612.7,241.5,1592.6,5.0,54.2,617.5,11240.5
CovidAnalytics-DELPHI,51,622.5,145.0,1352.1,0.0,52.5,544.0,8234.0
MIT_ISOLAT-Mixtures,41,632.8,150.9,1282.0,14.8,61.8,463.6,6771.9
AIpert-pwllnod,51,716.6,218.2,1432.4,5.2,74.1,604.6,8293.5
TTU-squider,51,732.5,355.9,863.8,5.8,133.0,843.4,3415.3
WalmartLabsML-LogForecasting,51,803.4,359.6,1357.1,1.9,67.7,883.1,7915.3
DDS-NBDS,51,2017.5,510.0,5125.6,10.0,140.7,1505.9,31882.4
