,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,523.1,148.6,826.3,0.1,60.1,553.1,3680.7
Baseline,51,560.4,297.0,711.5,9.7,132.4,569.9,2886.6
COVIDhub-baseline,51,579.4,297.3,722.4,2.5,148.2,575.0,2837.1
IowaStateLW-STEM,49,625.4,242.0,814.3,5.0,118.0,633.2,2879.0
UCLA-SuEIR,51,637.0,278.2,882.9,9.1,111.6,771.7,4960.5
JHU_IDD-CovidSP,51,666.3,359.4,914.5,3.3,174.7,669.1,4776.4
JHUAPL-Bucky,51,915.8,301.0,1936.7,6.5,65.8,938.7,13071.6
LANL-GrowthRate,51,939.1,281.0,1340.8,4.0,135.8,1125.0,5486.0
CovidAnalytics-DELPHI,51,1235.0,337.0,2406.2,7.0,72.0,1231.0,13803.0
PSI-DRAFT,51,1236.4,445.0,2534.7,5.0,108.2,914.5,15460.5
MITCovAlliance-SIR,51,1237.2,378.1,2238.3,2.7,95.0,1391.3,13363.7
AIpert-pwllnod,51,1348.0,595.3,3120.6,8.5,71.1,1309.4,21660.4
WalmartLabsML-LogForecasting,51,1569.1,792.5,2581.3,16.3,171.7,1799.1,15244.9
