,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,199,189.6,169.0,58.2,-9.4,-30.0,-140.8,False,False
Canada,8466,11557.3,9181.0,4499.0,3091.3,715.0,-3967.0,True,False
Croatia,107,243.6,212.0,63.9,136.6,105.0,-43.1,True,True
Cyprus,19,21.9,24.0,18.0,2.9,5.0,-1.0,False,True
Estonia,69,96.1,98.0,92.1,27.1,29.0,23.1,False,True
Finland,326,504.3,553.0,358.3,178.3,227.0,32.3,False,True
France,29636,38682.9,33477.0,25096.0,9046.9,3841.0,-4540.0,True,True
Germany,8895,12968.9,11827.0,6921.9,4073.9,2932.0,-1973.1,True,True
Greece,190,212.6,207.0,141.5,22.6,17.0,-48.5,True,False
Hungary,570,806.3,637.0,311.3,236.3,67.0,-258.7,True,False
Ireland,1715,2784.1,2414.0,1389.1,1069.1,699.0,-325.9,True,True
Italy,34610,44244.0,37862.0,27777.1,9634.0,3252.0,-6832.9,True,True
Latvia,30,43.4,43.0,236.8,13.4,13.0,206.8,True,False
Luxembourg,110,150.9,136.0,130.2,40.9,26.0,20.2,True,True
Portugal,1528,2003.0,1911.0,1022.7,475.0,383.0,-505.3,True,False
Romania,1500,1962.6,1946.0,677.4,462.6,446.0,-822.6,True,False
Slovenia,109,192.0,136.0,102.2,83.0,27.0,-6.8,True,True
Spain,28322,39485.7,30875.0,25230.9,11163.7,2553.0,-3091.1,True,True
Sweden,5320,6004.7,5977.0,16621.6,684.7,657.0,11301.6,True,False
United Kingdom,39932,81498.3,44368.0,27100.1,41566.3,4436.0,-12831.9,True,True
