,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,688,735.1,767.0,711.7,47.1,79.0,23.7,False,True
Belgium,9696,13412.0,10258.0,9464.2,3716.0,562.0,-231.8,True,True
Bulgaria,199,196.4,194.0,108.8,-2.6,-5.0,-90.2,False,False
Canada,8466,11996.1,10373.0,6620.0,3530.1,1907.0,-1846.0,True,True
Croatia,107,154.4,179.0,109.3,47.4,72.0,2.3,False,True
Cyprus,19,21.9,23.0,11.1,2.9,4.0,-7.9,False,False
Czechia,336,467.4,380.0,280.3,131.4,44.0,-55.7,True,True
Denmark,600,792.6,718.0,789.6,192.6,118.0,189.6,True,True
Estonia,69,89.3,91.0,69.1,20.3,22.0,0.1,False,True
Finland,326,483.7,472.0,299.3,157.7,146.0,-26.7,True,True
France,29636,35069.1,30653.0,28859.1,5433.1,1017.0,-776.9,True,True
Germany,8895,11686.6,10404.0,8543.0,2791.6,1509.0,-352.0,True,True
Greece,190,192.0,198.0,152.0,2.0,8.0,-38.0,False,False
Hungary,570,840.6,694.0,453.1,270.6,124.0,-116.9,True,True
Ireland,1715,2365.9,2011.0,1697.5,650.9,296.0,-17.5,True,True
Italy,34610,40376.6,36646.0,31458.5,5766.6,2036.0,-3151.5,True,True
Latvia,30,29.7,34.0,36.1,-0.3,4.0,6.1,False,False
Lithuania,76,73.4,72.0,53.5,-2.6,-4.0,-22.5,False,False
Luxembourg,110,130.3,129.0,97.9,20.3,19.0,-12.1,True,True
Netherlands,6108,7725.7,7152.0,6535.5,1617.7,1044.0,427.5,True,True
Norway,244,265.9,271.0,282.3,21.9,27.0,38.3,False,False
Poland,1346,1514.6,1458.0,1109.2,168.6,112.0,-236.8,True,False
Portugal,1528,1673.9,1658.0,1225.8,145.9,130.0,-302.2,True,False
Romania,1500,1962.6,1924.0,1139.1,462.6,424.0,-360.9,True,True
Slovakia,28,37.7,37.0,26.7,9.7,9.0,-1.3,True,True
Slovenia,109,137.1,132.0,129.9,28.1,23.0,20.9,True,True
Spain,28322,34569.1,30464.0,27726.9,6247.1,2142.0,-595.1,True,True
Sweden,5320,6423.0,5763.0,8614.1,1103.0,443.0,3294.1,True,False
Switzerland,1956,2248.9,2132.0,2147.7,292.9,176.0,191.7,True,True
United Kingdom,39932,51902.9,43592.0,40554.0,11970.9,3660.0,622.0,True,True
