,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,688,1355.4,908.0,457.1,667.4,220.0,-230.9,True,True
Belgium,9696,24132.4,11898.0,8039.0,14436.4,2202.0,-1657.0,True,True
Bulgaria,199,157.1,124.0,47.2,-41.9,-75.0,-151.8,False,False
Croatia,107,259.6,142.0,55.9,152.6,35.0,-51.1,True,True
Cyprus,19,20.9,35.0,17.5,1.9,16.0,-1.5,False,True
Czechia,336,611.1,495.0,194.0,275.1,159.0,-142.0,True,True
Denmark,600,1081.3,706.0,683.1,481.3,106.0,83.1,True,True
Estonia,69,172.9,110.0,56.7,103.9,41.0,-12.3,True,True
Finland,326,430.6,309.0,118.5,104.6,-17.0,-207.5,True,False
France,29636,66970.3,38618.0,22555.3,37334.3,8982.0,-7080.7,True,True
Germany,8895,18438.6,11910.0,4957.4,9543.6,3015.0,-3937.6,True,True
Greece,190,245.9,224.0,119.2,55.9,34.0,-70.8,True,False
Hungary,570,986.1,621.0,305.2,416.1,51.0,-264.8,True,True
Ireland,1715,3054.6,1862.0,889.9,1339.6,147.0,-825.1,True,True
Italy,34610,56971.7,38773.0,26007.4,22361.7,4163.0,-8602.6,True,True
Latvia,30,5.0,21.0,80.0,-25.0,-9.0,50.0,True,False
Lithuania,76,141.3,108.0,39.2,65.3,32.0,-36.8,True,True
Luxembourg,110,135.0,154.0,116.4,25.0,44.0,6.4,False,True
Malta,9,3.0,18.0,14.4,-6.0,9.0,5.4,False,True
Netherlands,6108,12111.3,7804.0,6813.8,6003.3,1696.0,705.8,True,True
Norway,244,492.7,347.0,279.9,248.7,103.0,35.9,True,True
Poland,1346,1493.7,976.0,646.2,147.7,-370.0,-699.8,False,False
Portugal,1528,2574.0,2354.0,980.1,1046.0,826.0,-547.9,True,True
Romania,1500,1646.7,1319.0,617.7,146.7,-181.0,-882.3,False,False
Slovakia,28,100.6,56.0,252.0,72.6,28.0,224.0,True,False
Slovenia,109,260.0,165.0,70.3,151.0,56.0,-38.7,True,True
Spain,28322,49185.6,29796.0,23679.6,20863.6,1474.0,-4642.4,True,True
Sweden,5320,7217.4,4232.0,5876.3,1897.4,-1088.0,556.3,True,True
Switzerland,1956,3935.0,2439.0,1583.6,1979.0,483.0,-372.4,True,True
United Kingdom,39932,64508.1,35711.0,37520.5,24576.1,-4221.0,-2411.5,True,True
