,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,992,787.6,813.0,1046.1,-204.4,-179.0,54.1,True,True
Austria,688,748.0,693.0,642.3,60.0,5.0,-45.7,True,True
Belgium,9696,10001.3,9773.0,9641.2,305.3,77.0,-54.8,True,True
Bolivia,740,493.0,548.0,357.7,-247.0,-192.0,-382.3,True,False
Brazil,49976,48308.3,50570.0,58704.3,-1667.7,594.0,8728.3,True,False
Bulgaria,199,168.6,187.0,201.6,-30.4,-12.0,2.6,True,True
Canada,8466,9774.0,8711.0,7886.1,1308.0,245.0,-579.9,True,True
Chile,4295,2014.0,2105.0,2819.9,-2281.0,-2190.0,-1475.1,True,True
Colombia,2126,1456.0,1591.0,1522.0,-670.0,-535.0,-604.0,True,True
Croatia,107,114.4,113.0,100.4,7.4,6.0,-6.6,True,True
Cuba,85,85.9,89.0,81.5,0.9,4.0,-3.5,False,False
Cyprus,19,17.0,18.0,12.0,-2.0,-1.0,-7.0,True,False
Czechia,336,334.3,341.0,357.1,-1.7,5.0,21.1,False,False
Denmark,600,608.3,604.0,615.7,8.3,4.0,15.7,True,False
Dominican Republic,655,627.7,580.0,546.4,-27.3,-75.0,-108.6,False,False
Ecuador,4156,4072.3,4140.0,5594.2,-83.7,-16.0,1438.2,True,False
Egypt,2106,1516.1,1491.0,1193.0,-589.9,-615.0,-913.0,False,False
Estonia,69,79.4,73.0,61.0,10.4,4.0,-8.0,True,True
Finland,326,357.1,342.0,316.7,31.1,16.0,-9.3,True,True
France,29636,30047.9,29634.0,30783.6,411.9,-2.0,1147.6,True,False
Germany,8895,9274.3,9030.0,8970.3,379.3,135.0,75.3,True,True
Greece,190,186.4,185.0,189.0,-3.6,-5.0,-1.0,False,True
Honduras,358,303.4,318.0,340.9,-54.6,-40.0,-17.1,True,True
Hungary,570,640.3,598.0,534.3,70.3,28.0,-35.7,True,True
Iceland,10,10.0,10.0,16.6,0.0,0.0,6.6,True,False
Ireland,1715,1783.4,1713.0,1681.6,68.4,-2.0,-33.4,True,True
Israel,305,302.1,302.0,316.0,-2.9,-3.0,11.0,False,False
Italy,34610,35215.0,34928.0,35401.8,605.0,318.0,791.8,True,False
Japan,955,1120.9,1041.0,1072.2,165.9,86.0,117.2,True,True
Latvia,30,29.7,27.0,25.9,-0.3,-3.0,-4.1,False,False
Lithuania,76,90.0,82.0,76.5,14.0,6.0,0.5,True,True
Luxembourg,110,110.0,114.0,109.3,0.0,4.0,-0.7,False,False
Malaysia,121,115.0,124.0,115.1,-6.0,3.0,-5.9,True,True
Mexico,20781,17175.7,19658.0,5688.4,-3605.3,-1123.0,-15092.6,True,False
Moldova,464,423.6,437.0,324.2,-40.4,-27.0,-139.8,True,False
Netherlands,6108,6357.9,6280.0,6086.1,249.9,172.0,-21.9,True,True
Norway,244,238.9,244.0,242.9,-5.1,0.0,-1.1,True,True
Panama,493,421.7,425.0,390.6,-71.3,-68.0,-102.4,True,False
Peru,7861,7506.0,7888.0,11186.0,-355.0,27.0,3325.0,True,False
Philippines,1150,1211.3,1140.0,957.8,61.3,-10.0,-192.2,True,False
Poland,1346,1258.3,1238.0,1175.0,-87.7,-108.0,-171.0,False,False
Portugal,1528,1678.6,1564.0,1537.4,150.6,36.0,9.4,True,True
Romania,1500,1497.4,1463.0,1314.2,-2.6,-37.0,-185.8,False,False
Russia,7992,7984.4,7826.0,6238.2,-7.6,-166.0,-1753.8,False,False
Serbia,260,257.3,265.0,266.6,-2.7,5.0,6.6,False,False
Slovakia,28,28.0,30.0,22.0,0.0,2.0,-6.0,False,False
Slovenia,109,110.9,112.0,105.6,1.9,3.0,-3.4,False,False
South Korea,280,282.4,287.0,262.8,2.4,7.0,-17.2,False,False
Spain,28322,22484.1,27767.0,29638.3,-5837.9,-555.0,1316.3,True,True
Sweden,5320,5529.3,5254.0,4981.7,209.3,-66.0,-338.3,True,False
Switzerland,1956,1960.0,1966.0,1930.4,4.0,10.0,-25.6,False,False
Turkey,4927,5111.4,4916.0,4689.6,184.4,-11.0,-237.4,True,False
Ukraine,1004,968.0,1028.0,846.6,-36.0,24.0,-157.4,True,False
United Kingdom,39932,43416.7,41956.0,42504.4,3484.7,2024.0,2572.4,True,True
