,mean_rank
OneQuietNight-ML,6.7
COVIDhub-baseline,6.7
CEID-Walk,6.9
OliverWyman-Navigator,7.2
JHUAPL-Bucky,8.0
UChicagoCHATTOPADHYAY-UnIT,8.2
COVIDhub-ensemble,8.5
LNQ-ens1,8.6
IowaStateLW-STEM,8.9
UVA-Ensemble,9.0
CU-select,9.5
PandemicCentral-USCounty,9.5
UpstateSU-GRU,10.6
LANL-GrowthRate,10.8
FAIR-NRAR,10.8
Google_Harvard-CPF,12.0
JHU_IDD-CovidSP,12.2
MITCovAlliance-SIR,17.0
