,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,7282.2,2968.0,10021.2,173.0,1300.5,7830.0,49693.0
OneQuietNight-ML,51,9673.4,6141.0,12080.7,55.0,1945.5,12122.5,74193.0
OliverWyman-Navigator,51,10217.2,3738.0,20796.3,31.0,771.0,9655.0,129206.0
Microsoft-DeepSTIA,50,10571.2,5247.5,16453.1,108.8,1674.6,10541.7,80005.8
Covid19Sim-Simulator,51,11042.4,4859.4,20454.9,91.3,1302.4,11532.2,120839.3
CEID-Walk,51,11323.9,5401.9,18257.9,73.2,1375.4,14236.4,110335.1
COVIDhub-baseline,51,11475.5,5831.0,18427.2,12.0,1719.0,13325.5,113698.0
COVIDhub-ensemble,51,11953.0,6246.0,16117.1,364.0,1974.5,15980.5,80295.0
USC-SI_kJalpha,51,12064.0,4967.0,20016.7,61.0,703.0,13348.5,105063.0
JCB-PRM,51,12232.1,3220.1,32932.2,79.5,743.1,8657.0,223367.4
JHU_CSSE-DECOM,51,13219.8,6169.0,16957.0,149.0,1882.0,17489.5,76309.0
UMich-RidgeTfReg,50,13587.5,7069.4,21522.0,308.0,1450.6,15722.9,108096.4
BPagano-RtDriven,51,13604.3,4020.6,43983.8,82.9,1701.6,9221.7,312466.3
UCLA-SuEIR,51,14249.1,8342.3,20300.4,216.7,2818.5,18447.6,127772.2
IEM_MED-CovidProject,51,16797.7,9280.4,40726.7,225.0,2777.0,17050.3,292140.5
TTU-squider,51,16932.6,12133.2,17612.3,42.4,3229.2,24812.1,68210.8
LNQ-ens1,51,17370.9,14129.9,18280.3,414.2,4785.8,21533.3,90591.6
CovidAnalytics-DELPHI,51,17484.8,7977.0,27908.4,250.0,2167.0,15074.5,141680.0
CU-select,51,17551.1,12966.0,19577.0,633.0,4249.0,23127.5,116774.0
RobertWalraven-ESG,51,18331.2,12441.3,23741.2,343.7,5225.1,21861.7,150700.9
JHU_IDD-CovidSP,51,19771.6,14203.6,28706.6,448.4,3369.1,23543.7,174595.7
LANL-GrowthRate,51,19875.4,7000.0,55243.7,109.0,1970.0,16953.5,389747.0
Google_Harvard-CPF,51,20307.4,7608.8,45044.2,80.2,1807.4,19969.1,292606.8
JHUAPL-Bucky,51,22640.5,12132.5,45471.9,372.3,4490.5,23676.0,319429.2
UCSB-ACTS,51,23038.1,10975.4,53524.2,28.7,5442.7,19182.2,371995.3
Karlen-pypm,51,23437.3,5846.0,92354.3,169.1,2358.4,9308.8,660703.2
JHU_UNC_GAS-StatMechPool,51,23837.8,11437.0,36684.4,222.0,3978.8,27960.0,198376.0
UVA-Ensemble,51,24775.2,9716.1,52932.6,110.1,3180.7,21779.8,340706.6
DDS-NBDS,51,155793.1,5124.3,744816.1,45.1,1763.5,16880.4,5165664.4
