,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,22687256.3,7896116.9,43030305.3,683.1,561371.5,28727464.4,266911553.4
CU-select,51,34560667.5,18636489.0,66883845.5,33489.0,1479874.5,38032202.5,434138896.0
OneQuietNight-ML,51,53295756.1,7756225.0,111066627.8,24649.0,1420913.0,56327602.0,605553664.0
Karlen-pypm,51,57986681.4,18276480.0,125649731.3,113973.8,2197645.5,69659316.5,817559649.0
CEID-Walk,51,67350362.5,14113501.2,127913954.0,3.4,1465897.0,52914246.1,511217255.1
UCLA-SuEIR,51,71576874.9,12939403.2,150975362.5,1065.1,2428778.7,66631826.8,648531318.1
COVIDhub-baseline,51,72494447.6,13630864.0,144084730.5,5776.0,1147444.0,55303172.5,646125561.0
Microsoft-DeepSTIA,50,76086072.5,10517185.4,271320363.6,1978.7,408317.7,34049771.6,1869496165.7
BPagano-RtDriven,51,81948908.2,2972865.6,228173824.5,3745.4,515447.4,34380437.8,1164208520.2
COVIDhub-ensemble,51,87943290.7,19678096.0,231084003.3,441.0,1518724.0,69649440.5,1537110436.0
UMich-RidgeTfReg,50,94102097.6,6358838.5,267230401.8,0.8,912295.9,53796859.1,1604435423.7
LNQ-ens1,51,96232512.1,13672380.1,281362427.0,89.2,1653499.8,64705503.1,1768364320.9
Geneva-DetGrowth,51,96590896.8,11001478.6,307211463.4,203.8,1056975.2,55366193.0,2018821977.6
OliverWyman-Navigator,51,100557757.8,12145225.0,315156865.1,729.0,632622.5,75464869.0,2114896144.0
Covid19Sim-Simulator,51,110406500.9,23145437.8,273116517.5,53600.5,1844701.1,93438335.4,1614576593.3
USC-SI_kJalpha,51,111152851.9,20593444.0,309887183.6,10201.0,1733252.5,69998506.0,2119681600.0
Google_Harvard-CPF,51,111784984.4,9901838.9,288471058.5,7935.6,996622.7,79522237.5,1839680772.2
RobertWalraven-ESG,51,112175451.9,21171133.5,304780171.9,2127.1,3841481.0,85407637.1,1862310870.2
IEM_MED-CovidProject,51,118402072.3,18671395.5,489643312.3,65194.2,3879928.6,82972575.7,3512406672.8
IowaStateLW-STEM,49,131419221.2,11309769.0,348393836.7,46656.0,1762085.0,51393114.0,1566497241.0
JHU_CSSE-DECOM,49,131723426.6,19589476.0,289855258.6,49.0,1623077.0,98214184.0,1249659907.3
LANL-GrowthRate,51,160783748.1,25010001.0,472107305.5,3660.2,4531509.0,87820156.2,2487366002.2
CovidAnalytics-DELPHI,51,188471322.0,28281124.0,485118195.4,9801.0,1763420.5,138222754.0,3109623696.0
UChicagoCHATTOPADHYAY-UnIT,51,200633152.4,24994600.3,649867906.8,1240.4,818229.2,112457673.0,4403204999.2
TTU-squider,51,221391419.5,45451948.1,599447493.4,29.6,1538753.1,137679828.3,3928765977.9
JHU_UNC_GAS-StatMechPool,51,339797563.0,43335889.0,1137858761.0,110224.0,6051059.1,147801556.6,7729310972.2
Wadhwani_AI-BayesOpt,44,346263458.3,82565105.5,918415710.5,285947.8,8155835.3,201833588.4,5580929036.2
DDS-NBDS,51,423431795.4,31305837.8,1338704759.2,53921.0,4732622.9,155573637.4,9038073653.2
UCSB-ACTS,51,526190258.1,9372256.1,3110132323.5,85.2,1419148.4,42842011.2,22168157655.1
JHU_IDD-CovidSP,51,545343627.8,91152360.5,1944464319.6,3287.7,7703712.3,285660787.0,13604462060.5
UVA-Ensemble,51,7682827795.7,3665222.3,53792695096.8,209.7,415044.4,52392521.0,384289102471.3
