,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,25802.5,14231.0,37508.3,19.5,4297.8,33196.5,232881.0
CU-select,51,35249.7,15167.0,58049.7,166.0,4940.0,43989.0,325135.0
USC-SI_kJalpha,51,37929.9,15969.0,73373.0,359.0,6832.5,42141.0,499202.0
COVIDhub-baseline,51,42865.3,12906.0,94740.1,100.0,5894.5,54570.5,661635.0
Covid19Sim-Simulator,51,43046.1,17285.0,76280.0,403.4,8485.9,49301.8,502000.6
JHUAPL-Bucky,51,43554.9,23333.8,68214.3,376.8,6746.0,61325.1,413113.8
IowaStateLW-STEM,49,45648.4,12790.0,102548.1,442.0,5691.5,45011.5,701411.0
JHU_IDD-CovidSP,51,45836.9,18194.7,93054.2,60.9,6080.4,51930.6,631248.5
UCLA-SuEIR,51,49358.4,24632.4,86306.7,816.3,6519.0,50941.8,554477.4
Karlen-pypm,51,52505.8,22161.8,76502.7,560.0,7418.8,68795.2,428868.5
JCB-PRM,51,54846.8,29582.9,74337.2,1109.1,11835.0,70850.4,441860.9
CovidAnalytics-DELPHI,51,74339.4,35307.0,102143.2,113.0,13303.0,83252.0,507707.0
Wadhwani_AI-BayesOpt,45,94821.7,67247.3,105785.7,2813.0,27480.5,106867.8,508675.8
