,mean_rank
Covid19Sim-Simulator,4.0
COVIDhub-baseline,4.2
UCLA-SuEIR,4.5
IowaStateLW-STEM,4.5
USC-SI_kJalpha,5.1
JCB-PRM,5.2
OneQuietNight-ML,5.2
USACE-ERDC_SEIR,5.9
JHUAPL-Bucky,6.4
