,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,54270.8,22361.5,112420.8,554.0,5201.2,57192.8,767062.5
JHU_IDD-CovidSP,51,55416.6,25428.5,116255.8,314.2,7356.8,55514.7,793096.8
OneQuietNight-ML,51,56268.3,29973.0,102992.9,53.0,7713.5,69036.0,690667.0
JHUAPL-Bucky,51,57899.8,34353.7,75313.3,1334.2,11609.4,70052.4,415237.5
CU-select,51,64808.0,22236.0,136475.9,50.0,4660.5,62100.5,910414.0
IowaStateLW-STEM,49,65415.7,26708.0,135007.3,5.0,9424.0,72688.0,935544.0
COVIDhub-baseline,51,66092.6,23467.0,135068.9,1000.0,10226.0,72131.0,921086.0
Covid19Sim-Simulator,51,66535.2,24315.7,131130.0,385.8,10168.6,71213.1,881493.6
UCLA-SuEIR,51,74816.8,37859.8,116738.9,208.6,9688.3,88540.7,694636.2
JCB-PRM,51,90550.1,47621.1,116795.4,207.3,23064.8,108970.6,568811.0
USC-SI_kJalpha,51,91924.0,41785.0,173537.9,641.0,12062.5,94457.5,1141667.0
USACE-ERDC_SEIR,51,107045.4,69756.9,155110.2,1125.6,19312.8,134444.5,987392.2
