,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,760352.5,1936.0,14043434.8,0.0,196.0,17424.0,500595876.0
COVIDhub-ensemble,3141,798167.6,3481.0,13645138.0,0.0,324.0,28561.0,615387249.0
COVIDhub-baseline,3141,809955.7,2809.0,13738796.0,0.0,289.0,25600.0,458302464.0
CEID-Walk,3141,816942.2,2924.5,13392042.7,0.0,273.5,25233.6,429893365.2
PandemicCentral-USCounty,3075,992375.6,3533.4,17064938.9,0.0,379.3,31973.1,847608806.6
OliverWyman-Navigator,3024,1209162.8,2401.0,26857055.4,0.0,289.0,19600.0,1255072329.0
LNQ-ens1,3140,1242795.4,6953.2,25606948.4,0.0,694.4,56775.6,1201451836.1
IowaStateLW-STEM,3103,1347510.3,2916.0,37268910.8,0.0,324.0,24025.0,1882431769.0
FAIR-NRAR,3137,1369769.7,3389.8,24957470.6,0.0,327.1,36814.8,1132487553.9
CU-select,3015,1935166.0,7056.0,35487908.4,0.0,961.0,51984.0,1603281681.0
JHU_IDD-CovidSP,3141,2007253.0,6859.2,43619559.5,0.0,502.2,54794.9,2173105244.8
Google_Harvard-CPF,3140,2086864.4,5124.8,46722274.8,0.0,442.5,48821.4,2353377760.1
LANL-GrowthRate,3110,3419957.9,4761.0,80395335.0,0.0,576.0,38416.0,2595342080.2
JHUAPL-Bucky,3141,6459288.3,7007.6,161157916.9,0.0,806.2,60420.3,6838553163.4
MITCovAlliance-SIR,3003,9556577.7,40385.8,270692246.7,0.0,5929.0,300043.2,14862779569.0
UVA-Ensemble,3131,16424710.8,7072.6,466704230.2,0.0,612.6,73396.5,19760824843.5
