,mean_rank
COVIDhub-baseline,3.4
JCB-PRM,3.5
IowaStateLW-STEM,3.7
BPagano-RtDriven,4.2
USACE-ERDC_SEIR,4.3
UCLA-SuEIR,5.3
JHUAPL-Bucky,5.6
USC-SI_kJalpha,6.0
