,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,366.2,99.3,1060.4,0.0,33.6,272.5,20298.9
COVIDhub-ensemble,3141,387.9,99.0,1414.8,0.0,33.0,268.0,40482.0
OneQuietNight-ML,3135,445.6,93.0,3038.6,0.0,34.0,255.0,142039.0
PandemicCentral-USCounty,3073,509.5,125.0,2065.8,0.0,43.1,346.2,64545.3
COVIDhub-baseline,3141,531.5,128.0,2449.0,0.0,44.0,351.0,99938.0
LANL-GrowthRate,3110,536.1,124.0,3675.0,0.0,44.0,339.0,188903.0
CU-select,3082,600.3,143.0,2645.3,0.0,50.0,392.0,79668.0
Microsoft-DeepSTIA,3141,610.2,143.3,4465.3,0.0,57.9,380.1,227946.4
IowaStateLW-STEM,3103,635.9,142.0,3455.1,0.0,49.0,405.0,156524.0
JHU_IDD-CovidSP,3141,637.6,173.8,4509.2,0.0,61.4,440.8,223727.3
Google_Harvard-CPF,3140,711.1,111.2,3902.1,0.1,38.5,342.5,173791.7
UVA-Ensemble,3131,912.3,172.2,5056.7,0.1,54.1,542.5,237958.0
JHUAPL-Bucky,3141,1080.2,164.2,7231.5,0.0,60.0,517.2,229219.8
