,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,3572.2,2810.0,3497.4,26.1,748.0,5494.2,16337.4
CU-select,51,4525.5,4362.0,4051.5,183.0,1216.5,6426.5,20836.0
BPagano-RtDriven,51,5062.7,1815.1,7620.6,61.2,716.4,6008.0,34120.5
Microsoft-DeepSTIA,50,5127.3,3356.4,7233.9,44.5,638.9,6129.5,43237.7
OneQuietNight-ML,51,5192.4,3813.0,5322.4,157.0,1192.0,8136.0,24608.0
Karlen-pypm,51,5650.9,4275.1,5401.1,337.6,1521.5,8626.2,28593.0
CEID-Walk,51,5678.9,3868.7,6107.6,1.9,1210.2,7673.3,22610.1
COVIDhub-baseline,51,5781.5,3782.0,6440.7,76.0,1062.0,7748.0,25419.0
UCLA-SuEIR,51,5833.5,3727.3,6307.7,32.6,1545.1,8390.9,25466.3
UMich-RidgeTfReg,50,5860.2,3628.2,7889.0,0.9,953.3,7794.0,40055.4
Geneva-DetGrowth,51,5864.0,3552.3,8051.6,14.3,1025.8,7989.5,44931.3
OliverWyman-Navigator,51,6174.1,3509.0,8095.7,27.0,789.5,8864.5,45988.0
LNQ-ens1,51,6221.1,4375.6,7749.1,9.4,1268.7,8296.9,42051.9
COVIDhub-ensemble,51,6273.7,4443.0,7170.2,21.0,1232.0,8470.5,39206.0
IEM_MED-CovidProject,51,6682.1,4817.3,8782.8,255.3,1927.3,9408.4,59265.6
Google_Harvard-CPF,51,6692.3,3146.7,8386.4,2.9,997.8,10094.1,42891.5
IowaStateLW-STEM,49,6829.4,3428.0,9375.5,216.0,1327.0,7456.5,39579.0
USC-SI_kJalpha,51,6920.1,4557.0,8165.1,101.0,1291.5,9060.0,46040.0
Covid19Sim-Simulator,51,7003.4,4811.0,8061.6,231.5,1354.6,10043.7,40181.8
RobertWalraven-ESG,51,7114.7,4601.2,8067.1,46.1,1959.1,9552.8,43154.5
JHU_CSSE-DECOM,49,7504.5,4533.0,8869.3,7.0,1274.0,9910.0,35350.5
UCSB-ACTS,51,7953.4,2852.0,21706.1,9.2,1048.7,5972.6,148889.8
LANL-GrowthRate,51,7983.2,5001.0,10089.7,60.5,2103.0,10549.0,49873.5
UChicagoCHATTOPADHYAY-UnIT,51,8295.5,5434.2,11667.5,35.2,904.6,10564.3,66356.6
CovidAnalytics-DELPHI,51,8751.4,5318.0,10814.0,86.0,1310.5,12818.5,55764.0
TTU-squider,51,9585.0,6741.8,11658.7,5.4,1239.9,12252.9,62679.9
JHU_UNC_GAS-StatMechPool,51,11064.7,6782.0,14974.0,332.0,2459.8,12453.0,87916.5
DDS-NBDS,51,11977.2,6446.8,16970.2,232.2,2173.6,12472.1,95068.8
Wadhwani_AI-BayesOpt,44,12088.9,9159.9,14350.8,534.7,2848.2,14198.8,74705.6
JHU_IDD-CovidSP,51,14316.2,10544.9,18727.8,57.3,2773.4,17060.1,116638.2
UVA-Ensemble,51,18239.1,2168.9,86594.4,14.5,591.8,7603.7,619910.6
