,mean_rank
LANL-GrowthRate,4.5
CU-select,5.6
USC-SI_kJalpha,5.9
COVIDhub-baseline,6.2
IowaStateLW-STEM,6.5
JHUAPL-Bucky,6.6
Covid19Sim-Simulator,6.9
UCLA-SuEIR,6.9
JHU_IDD-CovidSP,6.9
Karlen-pypm,7.1
CovidAnalytics-DELPHI,8.5
JCB-PRM,8.5
Wadhwani_AI-BayesOpt,11.0
