,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19051,260,728.0,,,,385.0,,2494.6,657.0,,,,,468.0,,,,125.0,,2234.6,397.0,,,,,,,,True,,False,True,,,,
19053,167,238.0,,,,377.0,,63.8,298.0,,,,,71.0,,,,210.0,,-103.2,131.0,,,,,,,,False,,False,False,,,,
19055,351,1085.0,,,,1143.0,,579.6,1040.0,,,,,734.0,,,,792.0,,228.6,689.0,,,,,,,,False,,True,True,,,,
19057,1066,2282.0,,,,4127.0,,677.5,2726.0,,1531.7,,,1216.0,,,,3061.0,,-388.5,1660.0,,465.7,,,,,,False,,True,False,,True,,
19059,543,1106.0,,,,1725.0,,232.7,1405.0,,,,,563.0,,,,1182.0,,-310.3,862.0,,,,,,,,False,,True,False,,,,
19061,2499,5852.0,,,,5613.0,,1841.1,6605.0,,3971.9,,,3353.0,,,,3114.0,,-657.9,4106.0,,1472.9,,,,,,True,,True,False,,True,,
19063,376,560.0,,,,925.0,,306.4,601.0,,,,,184.0,,,,549.0,,-69.6,225.0,,,,,,,,False,,True,False,,,,
19065,571,1113.0,,,,1478.0,,636.1,1320.0,,,,,542.0,,,,907.0,,65.1,749.0,,,,,,,,False,,True,False,,,,
19067,430,1239.0,,,,1288.0,,1691.3,1244.0,,,,,809.0,,,,858.0,,1261.3,814.0,,,,,,,,False,,False,False,,,,
19069,305,623.0,,,,783.0,,1094.1,671.0,,,,,318.0,,,,478.0,,789.1,366.0,,,,,,,,False,,False,False,,,,
19071,143,420.0,,,,370.0,,1120.5,404.0,,,,,277.0,,,,227.0,,977.5,261.0,,,,,,,,True,,False,True,,,,
19073,189,644.0,,,,627.0,,351.7,674.0,,,,,455.0,,,,438.0,,162.7,485.0,,,,,,,,True,,True,False,,,,
19075,400,903.0,,,,821.0,,605.0,1011.0,,,,,503.0,,,,421.0,,205.0,611.0,,,,,,,,True,,True,False,,,,
19077,318,490.0,,,,590.0,,391.2,553.0,,,,,172.0,,,,272.0,,73.2,235.0,,,,,,,,False,,True,False,,,,
19079,568,1505.0,,,,1202.0,,4023.4,1401.0,,,,,937.0,,,,634.0,,3455.4,833.0,,,,,,,,True,,False,True,,,,
19081,463,896.0,,,,853.0,,453.0,869.0,,,,,433.0,,,,390.0,,-10.0,406.0,,,,,,,,True,,True,True,,,,
19083,474,1071.0,,,,1226.0,,1009.9,1247.0,,,,,597.0,,,,752.0,,535.9,773.0,,,,,,,,False,,True,False,,,,
19085,504,840.0,,,,977.0,,580.9,701.0,,,,,336.0,,,,473.0,,76.9,197.0,,,,,,,,False,,True,True,,,,
19087,900,1162.0,,,,981.0,,413.4,1333.0,,933.2,,,262.0,,,,81.0,,-486.6,433.0,,33.2,,,,,,True,,False,False,,True,,
19089,294,672.0,,,,741.0,,2039.5,641.0,,,,,378.0,,,,447.0,,1745.5,347.0,,,,,,,,False,,False,True,,,,
19091,372,553.0,,,,913.0,,127.7,603.0,,,,,181.0,,,,541.0,,-244.3,231.0,,,,,,,,False,,False,False,,,,
19093,297,294.0,,,,751.0,,84.0,370.0,,,,,-3.0,,,,454.0,,-213.0,73.0,,,,,,,,False,,False,False,,,,
19095,335,868.0,,,,774.0,,263.0,994.0,,,,,533.0,,,,439.0,,-72.0,659.0,,,,,,,,True,,True,False,,,,
19097,520,924.0,,,,1060.0,,235.1,1158.0,,,,,404.0,,,,540.0,,-284.9,638.0,,,,,,,,False,,True,False,,,,
19099,1051,1568.0,,,,2219.0,,790.8,1801.0,,992.7,,,517.0,,,,1168.0,,-260.2,750.0,,-58.3,,,,,,False,,True,False,,True,,
19101,542,847.0,,,,878.0,,825.6,770.0,,,,,305.0,,,,336.0,,283.6,228.0,,,,,,,,False,,True,True,,,,
19103,2707,5810.0,,,,6608.0,,1656.5,6712.0,,1245.4,,,3103.0,,,,3901.0,,-1050.5,4005.0,,-1461.6,,,,,,False,,True,False,,True,,
19105,482,2562.0,,,,1303.0,,456.6,2104.0,,1950.4,,,2080.0,,,,821.0,,-25.4,1622.0,,1468.4,,,,,,True,,True,True,,True,,
19107,311,651.0,,,,554.0,,174.0,707.0,,,,,340.0,,,,243.0,,-137.0,396.0,,,,,,,,True,,True,False,,,,
19109,710,1078.0,,,,1253.0,,753.4,1148.0,,,,,368.0,,,,543.0,,43.4,438.0,,,,,,,,False,,True,False,,,,
19111,1195,1764.0,,,,1727.0,,1089.6,2181.0,,584.0,,,569.0,,,,532.0,,-105.4,986.0,,-611.0,,,,,,True,,True,False,,False,,
19113,4227,11095.0,,,,12190.0,,3763.7,12477.0,,11405.3,,,6868.0,,,,7963.0,,-463.3,8250.0,,7178.3,,,,,,False,,True,False,,False,,
19115,329,595.0,,,,448.0,,82.9,636.0,,,,,266.0,,,,119.0,,-246.1,307.0,,,,,,,,True,,True,False,,,,
19117,333,161.0,,,,620.0,,18.3,261.0,,,,,-172.0,,,,287.0,,-314.7,-72.0,,,,,,,,False,,False,True,,,,
19119,372,1162.0,,,,762.0,,1974.5,1054.0,,,,,790.0,,,,390.0,,1602.5,682.0,,,,,,,,True,,False,True,,,,
19121,458,602.0,,,,876.0,,958.4,639.0,,,,,144.0,,,,418.0,,500.4,181.0,,,,,,,,False,,False,False,,,,
19123,673,903.0,,,,1338.0,,265.7,1143.0,,308.3,,,230.0,,,,665.0,,-407.3,470.0,,-364.7,,,,,,False,,False,False,,False,,
19125,1018,2044.0,,,,1880.0,,1333.8,2235.0,,803.1,,,1026.0,,,,862.0,,315.8,1217.0,,-214.9,,,,,,True,,True,False,,True,,
19127,936,2170.0,,,,2894.0,,605.6,2572.0,,449.0,,,1234.0,,,,1958.0,,-330.4,1636.0,,-487.0,,,,,,False,,True,False,,True,,
19129,375,1407.0,,,,1073.0,,1428.4,1119.0,,,,,1032.0,,,,698.0,,1053.4,744.0,,,,,,,,True,,False,True,,,,
19131,409,966.0,,,,830.0,,495.0,943.0,,,,,557.0,,,,421.0,,86.0,534.0,,,,,,,,True,,True,True,,,,
19133,212,371.0,,,,778.0,,458.2,401.0,,,,,159.0,,,,566.0,,246.2,189.0,,,,,,,,False,,False,False,,,,
19135,353,343.0,,,,506.0,,176.0,384.0,,,,,-10.0,,,,153.0,,-177.0,31.0,,,,,,,,False,,False,False,,,,
19137,403,455.0,,,,626.0,,606.9,523.0,,,,,52.0,,,,223.0,,203.9,120.0,,,,,,,,False,,False,False,,,,
19139,1110,2590.0,,,,2085.0,,1668.2,3096.0,,1738.9,,,1480.0,,,,975.0,,558.2,1986.0,,628.9,,,,,,True,,True,False,,True,,
19141,480,637.0,,,,1256.0,,126.9,752.0,,463.0,,,157.0,,,,776.0,,-353.1,272.0,,-17.0,,,,,,False,,False,False,,True,,
19143,142,350.0,,,,423.0,,225.2,395.0,,,,,208.0,,,,281.0,,83.2,253.0,,,,,,,,False,,True,False,,,,
19145,351,784.0,,,,926.0,,813.8,994.0,,,,,433.0,,,,575.0,,462.8,643.0,,,,,,,,False,,False,False,,,,
19147,280,630.0,,,,868.0,,1327.8,640.0,,,,,350.0,,,,588.0,,1047.8,360.0,,,,,,,,False,,False,False,,,,
19149,882,1505.0,,,,1846.0,,623.5,1673.0,,667.2,,,623.0,,,,964.0,,-258.5,791.0,,-214.8,,,,,,False,,True,False,,True,,
19151,255,462.0,,,,479.0,,100.8,506.0,,,,,207.0,,,,224.0,,-154.2,251.0,,,,,,,,False,,True,False,,,,
19153,12994,23681.0,,,,27579.0,,18478.6,24084.0,,10908.9,,,10687.0,,,,14585.0,,5484.6,11090.0,,-2085.1,,,,,,False,,True,False,,True,,
19155,3045,7133.0,,,,5557.0,,15576.4,6513.0,,4947.5,,,4088.0,,,,2512.0,,12531.4,3468.0,,1902.5,,,,,,True,,False,True,,True,,
19157,380,672.0,,,,1067.0,,252.7,837.0,,,,,292.0,,,,687.0,,-127.3,457.0,,,,,,,,False,,True,False,,,,
19159,229,259.0,,,,452.0,,180.7,248.0,,,,,30.0,,,,223.0,,-48.3,19.0,,,,,,,,False,,False,True,,,,
19161,326,714.0,,,,811.0,,193.2,744.0,,,,,388.0,,,,485.0,,-132.8,418.0,,,,,,,,False,,True,False,,,,
19163,4864,11438.0,,,,8617.0,,7509.5,12075.0,,2371.4,,,6574.0,,,,3753.0,,2645.5,7211.0,,-2492.6,,,,,,True,,True,False,,True,,
19165,283,602.0,,,,924.0,,196.1,680.0,,,,,319.0,,,,641.0,,-86.9,397.0,,,,,,,,False,,True,False,,,,
19167,990,1995.0,,,,2867.0,,673.6,2250.0,,1111.1,,,1005.0,,,,1877.0,,-316.4,1260.0,,121.1,,,,,,False,,True,False,,True,,
19169,2072,5768.0,,,,5327.0,,2722.8,5501.0,,2002.9,,,3696.0,,,,3255.0,,650.8,3429.0,,-69.1,,,,,,True,,True,True,,True,,
19171,382,840.0,,,,920.0,,294.6,943.0,,643.7,,,458.0,,,,538.0,,-87.4,561.0,,261.7,,,,,,False,,True,False,,True,,
19173,168,273.0,,,,312.0,,144.2,329.0,,,,,105.0,,,,144.0,,-23.8,161.0,,,,,,,,False,,True,False,,,,
19175,387,910.0,,,,872.0,,1612.0,966.0,,,,,523.0,,,,485.0,,1225.0,579.0,,,,,,,,True,,False,False,,,,
19177,154,273.0,,,,295.0,,121.5,322.0,,,,,119.0,,,,141.0,,-32.5,168.0,,,,,,,,False,,True,False,,,,
19179,915,1897.0,,,,2395.0,,1174.4,2241.0,,752.7,,,982.0,,,,1480.0,,259.4,1326.0,,-162.3,,,,,,False,,True,False,,True,,
19181,1631,2604.0,,,,2620.0,,2522.9,2818.0,,1039.6,,,973.0,,,,989.0,,891.9,1187.0,,-591.4,,,,,,False,,True,False,,True,,
19183,817,1253.0,,,,1013.0,,1123.1,1366.0,,588.3,,,436.0,,,,196.0,,306.1,549.0,,-228.7,,,,,,True,,True,False,,True,,
19185,131,147.0,,,,275.0,,14.2,217.0,,,,,16.0,,,,144.0,,-116.8,86.0,,,,,,,,False,,False,False,,,,
19187,1311,2807.0,,,,3093.0,,1687.5,3015.0,,,,,1496.0,,,,1782.0,,376.5,1704.0,,,,,,,,False,,True,False,,,,
19189,285,770.0,,,,821.0,,964.9,786.0,,,,,485.0,,,,536.0,,679.9,501.0,,,,,,,,False,,False,False,,,,
19191,588,1050.0,,,,1228.0,,1025.5,1142.0,,,,,462.0,,,,640.0,,437.5,554.0,,,,,,,,False,,True,False,,,,
19193,2919,4816.0,,,,7615.0,,1596.1,6144.0,,3194.4,,,1897.0,,,,4696.0,,-1322.9,3225.0,,275.4,,,,,,False,,True,False,,True,,
19195,236,497.0,,,,501.0,,608.9,500.0,,,,,261.0,,,,265.0,,372.9,264.0,,,,,,,,False,,False,False,,,,
19197,453,812.0,,,,1035.0,,637.9,785.0,,,,,359.0,,,,582.0,,184.9,332.0,,,,,,,,False,,True,True,,,,
20001,452,406.0,,,,485.0,,802.8,552.0,,,,,-46.0,,,,33.0,,350.8,100.0,,,,,,,,True,,False,False,,,,
20003,308,245.0,,,,493.0,,64.2,317.0,,,,,-63.0,,,,185.0,,-243.8,9.0,,,,,,,,False,,False,True,,,,
20005,548,483.0,,,,870.0,,366.1,699.0,,,,,-65.0,,,,322.0,,-181.9,151.0,,,,,,,,False,,False,False,,,,
20007,146,168.0,,,,130.0,,46.5,217.0,,,,,22.0,,,,-16.0,,-99.5,71.0,,,,,,,,True,,False,False,,,,
20009,880,1750.0,,,,1257.0,,3207.5,2024.0,,1546.1,,,870.0,,,,377.0,,2327.5,1144.0,,666.1,,,,,,True,,False,False,,True,,
20011,603,567.0,,,,630.0,,4527.1,618.0,,,,,-36.0,,,,27.0,,3924.1,15.0,,,,,,,,True,,False,True,,,,
20013,501,1092.0,,,,596.0,,2447.9,973.0,,,,,591.0,,,,95.0,,1946.9,472.0,,,,,,,,True,,False,True,,,,
20015,3120,3255.0,,,,2416.0,,8402.2,3511.0,,923.6,,,135.0,,,,-704.0,,5282.2,391.0,,-2196.4,,,,,,False,,False,False,,False,,
20017,96,147.0,,,,280.0,,223.2,155.0,,,,,51.0,,,,184.0,,127.2,59.0,,,,,,,,False,,False,False,,,,
20019,144,154.0,,,,365.0,,1752.8,155.0,,,,,10.0,,,,221.0,,1608.8,11.0,,,,,,,,False,,False,False,,,,
20021,889,665.0,,,,1001.0,,1891.5,869.0,,,,,-224.0,,,,112.0,,1002.5,-20.0,,,,,,,,True,,False,True,,,,
20023,113,161.0,,,,247.0,,251.0,165.0,,,,,48.0,,,,134.0,,138.0,52.0,,,,,,,,False,,False,False,,,,
20025,105,84.0,,,,219.0,,208.5,91.0,,,,,-21.0,,,,114.0,,103.5,-14.0,,,,,,,,False,,False,True,,,,
20027,295,896.0,,,,591.0,,1889.9,815.0,,,,,601.0,,,,296.0,,1594.9,520.0,,,,,,,,True,,False,True,,,,
20029,392,742.0,,,,627.0,,412.0,739.0,,,,,350.0,,,,235.0,,20.0,347.0,,,,,,,,True,,True,True,,,,
20031,275,210.0,,,,392.0,,58.9,293.0,,,,,-65.0,,,,117.0,,-216.1,18.0,,,,,,,,False,,False,True,,,,
20033,111,105.0,,,,167.0,,953.8,99.0,,,,,-6.0,,,,56.0,,842.8,-12.0,,,,,,,,False,,False,False,,,,
20035,1620,1946.0,,,,1323.0,,8566.2,2288.0,,,,,326.0,,,,-297.0,,6946.2,668.0,,,,,,,,True,,False,False,,,,
20037,1621,1547.0,,,,1520.0,,1741.5,2265.0,,,,,-74.0,,,,-101.0,,120.5,644.0,,,,,,,,False,,False,False,,,,
20039,48,63.0,,,,303.0,,5.4,94.0,,,,,15.0,,,,255.0,,-42.6,46.0,,,,,,,,False,,False,False,,,,
20041,731,525.0,,,,973.0,,450.8,849.0,,,,,-206.0,,,,242.0,,-280.2,118.0,,,,,,,,False,,False,True,,,,
20043,401,483.0,,,,351.0,,1070.6,552.0,,,,,82.0,,,,-50.0,,669.6,151.0,,,,,,,,True,,False,False,,,,
20045,2820,3514.0,,,,4254.0,,5384.9,4239.0,,1410.7,,,694.0,,,,1434.0,,2564.9,1419.0,,-1409.3,,,,,,False,,False,False,,False,,
20047,99,287.0,,,,214.0,,1214.4,244.0,,,,,188.0,,,,115.0,,1115.4,145.0,,,,,,,,True,,False,True,,,,
20049,94,91.0,,,,193.0,,84.3,104.0,,,,,-3.0,,,,99.0,,-9.7,10.0,,,,,,,,False,,False,False,,,,
20051,1166,2163.0,,,,1619.0,,2630.9,2263.0,,,,,997.0,,,,453.0,,1464.9,1097.0,,,,,,,,True,,False,False,,,,
20053,561,427.0,,,,295.0,,192.0,404.0,,,,,-134.0,,,,-266.0,,-369.0,-157.0,,,,,,,,False,,False,False,,,,
20055,1216,3773.0,,,,2316.0,,2573.2,3825.0,,1671.8,,,2557.0,,,,1100.0,,1357.2,2609.0,,455.8,,,,,,True,,True,False,,True,,
20057,883,2051.0,,,,1900.0,,754.7,2330.0,,1271.8,,,1168.0,,,,1017.0,,-128.3,1447.0,,388.8,,,,,,True,,True,False,,True,,
20059,1054,861.0,,,,1168.0,,652.0,1265.0,,,,,-193.0,,,,114.0,,-402.0,211.0,,,,,,,,True,,False,False,,,,
20061,1281,490.0,,,,2025.0,,635.3,1052.0,,,,,-791.0,,,,744.0,,-645.7,-229.0,,,,,,,,True,,True,True,,,,
20063,69,175.0,,,,158.0,,12.3,172.0,,,,,106.0,,,,89.0,,-56.7,103.0,,,,,,,,True,,True,True,,,,
20065,91,182.0,,,,189.0,,688.6,184.0,,,,,91.0,,,,98.0,,597.6,93.0,,,,,,,,False,,False,False,,,,
20067,256,434.0,,,,255.0,,183.8,461.0,,,,,178.0,,,,-1.0,,-72.2,205.0,,,,,,,,True,,True,False,,,,
20069,152,574.0,,,,148.0,,1020.0,507.0,,,,,422.0,,,,-4.0,,868.0,355.0,,,,,,,,True,,False,True,,,,
20071,15,112.0,,,,80.0,,215.0,106.0,,,,,97.0,,,,65.0,,200.0,91.0,,,,,,,,True,,False,True,,,,
20073,343,0.0,,,,226.0,,2.3,104.0,,,,,-343.0,,,,-117.0,,-340.7,-239.0,,,,,,,,True,,True,True,,,,
20075,67,301.0,,,,244.0,,1317.2,240.0,,,,,234.0,,,,177.0,,1250.2,173.0,,,,,,,,True,,False,True,,,,
20077,185,350.0,,,,198.0,,1923.2,339.0,,,,,165.0,,,,13.0,,1738.2,154.0,,,,,,,,True,,False,True,,,,
20079,1399,1953.0,,,,1222.0,,1997.6,2094.0,,,,,554.0,,,,-177.0,,598.6,695.0,,,,,,,,True,,False,False,,,,
20081,144,175.0,,,,236.0,,597.7,200.0,,,,,31.0,,,,92.0,,453.7,56.0,,,,,,,,False,,False,False,,,,
20083,42,133.0,,,,166.0,,18.4,135.0,,,,,91.0,,,,124.0,,-23.6,93.0,,,,,,,,False,,True,False,,,,
20085,553,602.0,,,,675.0,,946.3,529.0,,,,,49.0,,,,122.0,,393.3,-24.0,,,,,,,,False,,False,True,,,,
20087,694,875.0,,,,755.0,,3181.8,1072.0,,,,,181.0,,,,61.0,,2487.8,378.0,,,,,,,,True,,False,False,,,,
20089,126,91.0,,,,341.0,,71.9,108.0,,,,,-35.0,,,,215.0,,-54.1,-18.0,,,,,,,,False,,False,True,,,,
20091,18565,20615.0,,,,15249.0,,28210.2,19745.0,,15911.1,,,2050.0,,,,-3316.0,,9645.2,1180.0,,-2653.9,,,,,,False,,False,True,,False,,
20093,394,588.0,,,,106.0,,1663.3,422.0,,,,,194.0,,,,-288.0,,1269.3,28.0,,,,,,,,False,,False,True,,,,
20095,286,504.0,,,,235.0,,892.3,487.0,,,,,218.0,,,,-51.0,,606.3,201.0,,,,,,,,True,,False,True,,,,
20097,94,0.0,,,,151.0,,0.0,56.0,,,,,-94.0,,,,57.0,,-94.0,-38.0,,,,,,,,True,,False,True,,,,
20099,1435,833.0,,,,840.0,,5736.6,1189.0,,,,,-602.0,,,,-595.0,,4301.6,-246.0,,,,,,,,True,,False,True,,,,
20101,64,126.0,,,,111.0,,30.3,112.0,,,,,62.0,,,,47.0,,-33.7,48.0,,,,,,,,True,,True,True,,,,
20103,1987,2191.0,,,,3103.0,,5282.2,2545.0,,1026.1,,,204.0,,,,1116.0,,3295.2,558.0,,-960.9,,,,,,False,,False,False,,False,,
20105,175,133.0,,,,221.0,,1639.0,139.0,,,,,-42.0,,,,46.0,,1464.0,-36.0,,,,,,,,False,,False,True,,,,
20107,359,336.0,,,,341.0,,2399.3,373.0,,,,,-23.0,,,,-18.0,,2040.3,14.0,,,,,,,,True,,False,True,,,,
20109,72,182.0,,,,83.0,,39.9,189.0,,,,,110.0,,,,11.0,,-32.1,117.0,,,,,,,,True,,True,False,,,,
20111,1322,2849.0,,,,1886.0,,8616.5,2810.0,,1058.5,,,1527.0,,,,564.0,,7294.5,1488.0,,-263.5,,,,,,True,,False,True,,True,,
20113,1290,2618.0,,,,1139.0,,2495.0,2569.0,,,,,1328.0,,,,-151.0,,1205.0,1279.0,,,,,,,,True,,True,True,,,,
20115,421,399.0,,,,448.0,,286.2,515.0,,,,,-22.0,,,,27.0,,-134.8,94.0,,,,,,,,False,,False,False,,,,
20117,529,728.0,,,,671.0,,399.4,709.0,,,,,199.0,,,,142.0,,-129.6,180.0,,,,,,,,True,,True,True,,,,
20119,133,399.0,,,,132.0,,706.3,353.0,,,,,266.0,,,,-1.0,,573.3,220.0,,,,,,,,True,,False,True,,,,
20121,1217,833.0,,,,1234.0,,1706.2,1112.0,,,,,-384.0,,,,17.0,,489.2,-105.0,,,,,,,,True,,False,True,,,,
20123,287,462.0,,,,302.0,,3201.1,431.0,,,,,175.0,,,,15.0,,2914.1,144.0,,,,,,,,True,,False,True,,,,
20125,1561,749.0,,,,1469.0,,3517.1,1354.0,,,,,-812.0,,,,-92.0,,1956.1,-207.0,,,,,,,,True,,False,True,,,,
20127,294,154.0,,,,237.0,,32.6,212.0,,,,,-140.0,,,,-57.0,,-261.4,-82.0,,,,,,,,True,,False,True,,,,
20129,75,224.0,,,,287.0,,35.6,219.0,,,,,149.0,,,,212.0,,-39.4,144.0,,,,,,,,False,,True,True,,,,
20131,504,1183.0,,,,587.0,,836.0,1078.0,,,,,679.0,,,,83.0,,332.0,574.0,,,,,,,,True,,True,True,,,,
20133,814,756.0,,,,802.0,,450.4,916.0,,,,,-58.0,,,,-12.0,,-363.6,102.0,,,,,,,,True,,False,False,,,,
20135,80,210.0,,,,96.0,,941.4,212.0,,,,,130.0,,,,16.0,,861.4,132.0,,,,,,,,True,,False,False,,,,
20137,166,315.0,,,,282.0,,13.6,344.0,,,,,149.0,,,,116.0,,-152.4,178.0,,,,,,,,True,,False,False,,,,
20139,507,833.0,,,,636.0,,5196.8,838.0,,,,,326.0,,,,129.0,,4689.8,331.0,,,,,,,,True,,False,False,,,,
20141,157,133.0,,,,230.0,,721.2,137.0,,,,,-24.0,,,,73.0,,564.2,-20.0,,,,,,,,False,,False,True,,,,
20143,258,238.0,,,,262.0,,1112.9,312.0,,,,,-20.0,,,,4.0,,854.9,54.0,,,,,,,,True,,False,False,,,,
20145,442,672.0,,,,329.0,,2123.9,567.0,,,,,230.0,,,,-113.0,,1681.9,125.0,,,,,,,,True,,False,True,,,,
20147,255,329.0,,,,213.0,,77.4,333.0,,,,,74.0,,,,-42.0,,-177.6,78.0,,,,,,,,True,,False,False,,,,
20149,650,553.0,,,,1453.0,,1089.8,877.0,,,,,-97.0,,,,803.0,,439.8,227.0,,,,,,,,False,,False,False,,,,
20151,284,497.0,,,,389.0,,111.6,547.0,,,,,213.0,,,,105.0,,-172.4,263.0,,,,,,,,True,,True,False,,,,
20153,98,42.0,,,,225.0,,14.6,80.0,,,,,-56.0,,,,127.0,,-83.4,-18.0,,,,,,,,False,,False,True,,,,
20155,3214,5005.0,,,,3183.0,,8034.5,4722.0,,4363.2,,,1791.0,,,,-31.0,,4820.5,1508.0,,1149.2,,,,,,True,,False,True,,True,,
20157,352,595.0,,,,282.0,,1725.0,458.0,,,,,243.0,,,,-70.0,,1373.0,106.0,,,,,,,,True,,False,True,,,,
20159,557,609.0,,,,360.0,,3661.8,600.0,,,,,52.0,,,,-197.0,,3104.8,43.0,,,,,,,,False,,False,True,,,,
20161,2121,2450.0,,,,4261.0,,2676.2,3226.0,,515.8,,,329.0,,,,2140.0,,555.2,1105.0,,-1605.2,,,,,,False,,False,False,,False,,
20163,272,441.0,,,,145.0,,1560.6,386.0,,,,,169.0,,,,-127.0,,1288.6,114.0,,,,,,,,True,,False,True,,,,
20165,221,287.0,,,,271.0,,1049.1,254.0,,,,,66.0,,,,50.0,,828.1,33.0,,,,,,,,True,,False,True,,,,
20167,298,861.0,,,,329.0,,459.3,677.0,,,,,563.0,,,,31.0,,161.3,379.0,,,,,,,,True,,True,True,,,,
20169,2936,2793.0,,,,2823.0,,11366.3,3363.0,,2844.0,,,-143.0,,,,-113.0,,8430.3,427.0,,-92.0,,,,,,True,,False,False,,True,,
20171,222,371.0,,,,202.0,,311.3,354.0,,,,,149.0,,,,-20.0,,89.3,132.0,,,,,,,,True,,True,True,,,,
20173,19873,27804.0,,,,21784.0,,43835.4,28747.0,,18950.0,,,7931.0,,,,1911.0,,23962.4,8874.0,,-923.0,,,,,,True,,False,False,,True,,
20175,902,1589.0,,,,1572.0,,884.2,1635.0,,704.1,,,687.0,,,,670.0,,-17.8,733.0,,-197.9,,,,,,True,,True,False,,True,,
20177,6578,7322.0,,,,8312.0,,12963.9,8909.0,,4393.1,,,744.0,,,,1734.0,,6385.9,2331.0,,-2184.9,,,,,,False,,False,False,,False,,
20179,106,140.0,,,,281.0,,53.4,165.0,,,,,34.0,,,,175.0,,-52.6,59.0,,,,,,,,False,,False,False,,,,
20181,159,343.0,,,,257.0,,110.0,361.0,,,,,184.0,,,,98.0,,-49.0,202.0,,,,,,,,True,,True,False,,,,
20183,123,252.0,,,,124.0,,695.6,234.0,,,,,129.0,,,,1.0,,572.6,111.0,,,,,,,,True,,False,True,,,,
20185,119,196.0,,,,95.0,,441.8,224.0,,,,,77.0,,,,-24.0,,322.8,105.0,,,,,,,,True,,False,False,,,,
20187,30,91.0,,,,136.0,,46.0,97.0,,,,,61.0,,,,106.0,,16.0,67.0,,,,,,,,False,,True,False,,,,
20189,136,399.0,,,,281.0,,1584.6,401.0,,,,,263.0,,,,145.0,,1448.6,265.0,,,,,,,,True,,False,False,,,,
20191,876,854.0,,,,724.0,,1433.6,1070.0,,,,,-22.0,,,,-152.0,,557.6,194.0,,,,,,,,False,,False,False,,,,
20193,350,602.0,,,,412.0,,152.6,601.0,,,,,252.0,,,,62.0,,-197.4,251.0,,,,,,,,True,,True,True,,,,
20195,140,280.0,,,,119.0,,341.2,248.0,,,,,140.0,,,,-21.0,,201.2,108.0,,,,,,,,True,,False,True,,,,
20197,228,511.0,,,,313.0,,1715.5,514.0,,,,,283.0,,,,85.0,,1487.5,286.0,,,,,,,,True,,False,False,,,,
20199,32,119.0,,,,76.0,,38.0,118.0,,,,,87.0,,,,44.0,,6.0,86.0,,,,,,,,True,,True,True,,,,
20201,187,406.0,,,,291.0,,561.7,432.0,,,,,219.0,,,,104.0,,374.7,245.0,,,,,,,,True,,False,False,,,,
20203,73,238.0,,,,152.0,,147.6,202.0,,,,,165.0,,,,79.0,,74.6,129.0,,,,,,,,True,,True,True,,,,
20205,495,273.0,,,,424.0,,128.4,349.0,,,,,-222.0,,,,-71.0,,-366.6,-146.0,,,,,,,,True,,False,True,,,,
20207,81,63.0,,,,269.0,,307.5,89.0,,,,,-18.0,,,,188.0,,226.5,8.0,,,,,,,,False,,False,True,,,,
20209,6041,5915.0,,,,6228.0,,12645.9,6217.0,,3804.1,,,-126.0,,,,187.0,,6604.9,176.0,,-2236.9,,,,,,False,,False,False,,False,,
21001,599,686.0,,,,610.0,,7221.8,769.0,,,,,87.0,,,,11.0,,6622.8,170.0,,,,,,,,True,,False,False,,,,
21003,650,266.0,,,,790.0,,166.8,644.0,,,,,-384.0,,,,140.0,,-483.2,-6.0,,,,,,,,True,,False,True,,,,
21005,716,511.0,,,,527.0,,585.9,733.0,,,,,-205.0,,,,-189.0,,-130.1,17.0,,,,,,,,True,,True,True,,,,
21007,133,119.0,,,,261.0,,14.4,220.0,,,,,-14.0,,,,128.0,,-118.6,87.0,,,,,,,,False,,False,False,,,,
21009,966,1225.0,,,,1358.0,,876.9,1758.0,,1288.8,,,259.0,,,,392.0,,-89.1,792.0,,322.8,,,,,,False,,True,False,,False,,
21011,359,245.0,,,,322.0,,167.6,428.0,,,,,-114.0,,,,-37.0,,-191.4,69.0,,,,,,,,True,,False,True,,,,
21013,887,665.0,,,,872.0,,44.1,1162.0,,,,,-222.0,,,,-15.0,,-842.9,275.0,,,,,,,,True,,False,False,,,,
21015,4718,4571.0,,,,4949.0,,4852.1,4060.0,,2360.6,,,-147.0,,,,231.0,,134.1,-658.0,,-2357.4,,,,,,False,,True,False,,False,,
