,mean_rank
COVIDhub-ensemble,5.4
LNQ-ens1,5.5
OneQuietNight-ML,5.9
COVIDhub-baseline,6.8
FAIR-NRAR,7.2
PandemicCentral-USCounty,7.4
JHU_IDD-CovidSP,7.7
LANL-GrowthRate,7.9
IowaStateLW-STEM,8.0
OliverWyman-Navigator,8.2
Google_Harvard-CPF,8.2
CU-select,8.4
UVA-Ensemble,8.7
JHUAPL-Bucky,9.8
