,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,203.8,44.0,848.0,0.0,14.0,132.0,22374.0
OliverWyman-Navigator,3024,222.0,49.0,1077.1,0.0,17.0,140.0,35427.0
COVIDhub-baseline,3141,222.1,53.0,872.3,0.0,17.0,160.0,21408.0
CEID-Walk,3141,223.8,54.1,875.8,0.0,16.5,158.9,20733.9
IowaStateLW-STEM,3103,229.6,54.0,1138.1,0.0,18.0,155.0,43387.0
COVIDhub-ensemble,3141,242.1,59.0,860.1,0.0,18.0,169.0,24807.0
PandemicCentral-USCounty,3075,256.9,59.4,962.6,0.0,19.5,178.8,29113.7
FAIR-NRAR,3137,287.2,58.2,1134.8,0.0,18.1,191.9,33652.5
LNQ-ens1,3140,314.6,83.4,1069.7,0.0,26.4,238.3,34662.0
LANL-GrowthRate,3110,318.8,69.0,1821.9,0.0,24.0,196.0,50944.5
Google_Harvard-CPF,3140,318.9,71.6,1409.2,0.0,21.0,221.0,48511.6
JHU_IDD-CovidSP,3141,325.0,82.8,1379.2,0.0,22.4,234.1,46616.6
CU-select,3015,335.7,84.0,1350.2,0.0,31.0,228.0,40041.0
JHUAPL-Bucky,3141,410.9,83.7,2508.5,0.0,28.4,245.8,82695.5
UVA-Ensemble,3131,568.7,84.1,4013.3,0.0,24.7,270.9,140573.2
MITCovAlliance-SIR,3003,751.7,201.0,2999.1,0.0,77.0,547.8,121913.0
