,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,208.5,61.0,771.3,0.0,23.0,160.0,26273.0
COVIDhub-ensemble,3141,224.2,56.0,928.7,0.0,18.0,158.0,32333.0
LNQ-ens1,3140,244.2,54.9,1118.4,0.0,17.8,158.2,33459.2
COVIDhub-baseline,3141,269.4,76.0,936.8,0.0,24.0,204.0,33478.0
FAIR-NRAR,3137,319.4,73.8,1205.4,0.0,23.0,220.5,36970.3
PandemicCentral-USCounty,3074,321.4,76.8,1406.1,0.0,27.1,210.1,58367.8
IowaStateLW-STEM,3103,352.7,91.0,1377.8,0.0,31.0,262.0,54368.0
JHU_IDD-CovidSP,3141,371.6,89.4,1942.9,0.0,25.1,264.3,87137.7
CU-select,3074,390.2,99.0,1975.1,0.0,33.0,272.0,66095.0
OliverWyman-Navigator,3051,390.9,104.0,1475.3,0.0,35.0,301.0,48995.0
LANL-GrowthRate,3110,458.9,82.5,3860.2,0.0,30.0,247.0,151760.0
UVA-Ensemble,3131,713.6,112.6,5364.7,0.0,32.7,337.3,162620.9
JHUAPL-Bucky,3141,768.8,135.8,4902.8,0.0,45.5,420.9,188955.4
Google_Harvard-CPF,3140,1340.7,96.0,28123.9,0.0,29.6,264.0,1448827.1
