,mean_rank
COVIDhub-ensemble,5.4
UCLA-SuEIR,5.7
COVIDhub-baseline,5.8
Geneva-DetGrowth,5.9
LNQ-ens1,5.9
USACE-ERDC_SEIR,7.0
OliverWyman-Navigator,7.2
IowaStateLW-STEM,8.0
LANL-GrowthRate,8.0
RobertWalraven-ESG,8.0
Covid19Sim-Simulator,10.0
USC-SI_kJalpha,10.6
JHU_IDD-CovidSP,11.0
CovidAnalytics-DELPHI,11.9
Karlen-pypm,12.3
IHME-CurveFit,13.2
