,count,mean,median,std,min,25%,75%,max
LNQ-ens1,50,1851.0,734.4,3230.9,0.7,222.8,1822.9,18088.0
UCLA-SuEIR,51,2312.4,1069.0,4100.5,10.6,318.3,2329.6,20803.0
COVIDhub-baseline,51,2980.9,1055.0,5046.9,1.0,261.5,3609.0,31082.0
USACE-ERDC_SEIR,51,4380.2,3148.8,4170.1,4.1,715.7,7540.3,14826.8
USC-SI_kJalpha,51,5144.9,1613.0,12060.4,37.8,538.5,4741.9,80430.0
IowaStateLW-STEM,49,5409.8,1956.0,10771.3,18.0,498.5,3328.5,60525.0
OliverWyman-Navigator,51,5639.0,1196.0,13626.5,16.0,411.5,2889.0,59105.0
CovidAnalytics-DELPHI,51,6003.8,4387.0,7523.7,2.0,1111.5,7667.5,41068.0
Covid19Sim-Simulator,51,6117.6,1555.9,15726.7,18.5,461.4,3498.6,93881.1
LANL-GrowthRate,51,6351.9,2434.0,12376.4,35.6,698.9,5308.2,60971.9
JHU_IDD-CovidSP,51,7848.6,2060.9,18423.6,37.6,619.8,5813.2,111221.9
RobertWalraven-ESG,51,9329.8,1723.2,21047.7,25.6,590.6,6029.7,97823.8
