,mean_rank
COVIDhub-baseline,3.2
OliverWyman-Navigator,3.6
IowaStateLW-STEM,3.8
JHU_IDD-CovidSP,3.8
USC-SI_kJalpha,4.3
LANL-GrowthRate,4.6
CU-select,4.7
