,mean_rank
USC-SI_kJalpha,4.3
UCLA-SuEIR,4.3
OliverWyman-Navigator,4.7
COVIDhub-baseline,4.7
CovidActNow-SEIR_CAN,5.3
IowaStateLW-STEM,5.6
Covid19Sim-Simulator,5.7
LANL-GrowthRate,7.3
JHU_IDD-CovidSP,8.0
CovidAnalytics-DELPHI,8.1
USACE-ERDC_SEIR,8.5
RobertWalraven-ESG,11.5
