,mean_rank
LNQ-ens1,4.1
COVIDhub-ensemble,4.2
COVIDhub-baseline,4.3
OliverWyman-Navigator,4.8
IowaStateLW-STEM,5.0
JHU_IDD-CovidSP,5.1
LANL-GrowthRate,5.5
CU-select,5.8
USC-SI_kJalpha,6.0
