,mean_rank
LNQ-ens1,3.5
UCLA-SuEIR,3.9
COVIDhub-baseline,4.7
OliverWyman-Navigator,5.5
Covid19Sim-Simulator,6.2
IowaStateLW-STEM,6.3
USC-SI_kJalpha,6.6
LANL-GrowthRate,7.7
JHU_IDD-CovidSP,7.8
RobertWalraven-ESG,8.1
USACE-ERDC_SEIR,8.3
CovidAnalytics-DELPHI,9.4
