,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,970.1,389.0,1772.3,1.0,97.0,903.5,8831.0
COVIDhub-baseline,51,976.0,339.0,1660.9,3.0,121.0,1008.5,9499.0
UCLA-SuEIR,51,1026.0,336.9,1747.0,0.4,97.1,1188.6,9590.8
LNQ-ens1,51,1180.3,452.1,2428.6,2.3,81.9,1173.7,13823.6
USACE-ERDC_SEIR,51,1223.3,410.1,2892.8,1.2,123.2,1565.1,20371.7
Geneva-DetGrowth,51,1283.5,490.5,2918.6,5.7,130.2,1281.8,20301.4
RobertWalraven-ESG,49,1439.1,618.9,4077.8,0.8,220.3,1290.3,29229.6
LANL-GrowthRate,51,1632.2,585.4,3542.9,0.1,142.2,1577.0,21915.2
CovidAnalytics-DELPHI,51,2122.5,1654.0,2031.0,33.0,395.0,2897.0,8852.0
OliverWyman-Navigator,51,2285.3,439.0,5423.3,0.0,189.5,1841.0,28966.0
IowaStateLW-STEM,49,2552.6,588.0,7961.5,3.0,149.0,1613.5,49682.0
USC-SI_kJalpha,51,3024.3,1206.1,6952.6,17.7,198.2,2547.2,45714.3
JHU_IDD-CovidSP,51,3446.5,1117.9,7796.8,6.9,235.9,2810.6,49635.6
Covid19Sim-Simulator,51,4258.1,813.7,11631.3,7.9,252.1,2444.9,72091.5
Karlen-pypm,51,5268.0,1701.2,12400.7,0.1,353.3,4000.7,74449.0
IHME-CurveFit,51,8285.1,2532.4,23052.6,54.5,491.9,5459.4,149178.1
