,count,mean,median,std,min,25%,75%,max
Baseline,51,7752.7,535.6,15178.2,1.0,120.6,5476.2,64516.0
LNQ-ens1,51,7768.6,254.4,18171.0,1.4,75.2,2949.3,86397.2
OliverWyman-Navigator,51,8280.3,131.5,19192.8,0.1,15.6,2194.6,92966.7
Microsoft-DeepSTIA,50,8812.2,783.9,18702.4,0.4,121.6,5721.9,105458.2
UCLA-SuEIR,51,9786.5,515.9,23920.0,2.2,67.0,2905.3,116070.5
UChicagoCHATTOPADHYAY-UnIT,51,10352.6,1149.3,23620.4,0.0,198.6,6349.7,108579.1
COVIDhub-ensemble,51,10833.6,441.0,25007.6,0.0,72.5,3086.5,135424.0
USC-SI_kJalpha,51,10839.5,484.0,25178.0,1.0,49.0,5233.0,121801.0
COVIDhub-baseline,51,13418.0,1296.0,47902.1,1.0,156.5,3844.0,321489.0
UCSD_NEU-DeepGLEAM,50,13892.3,1143.9,29872.9,1.9,348.9,7164.2,155317.7
MOBS-GLEAM_COVID,50,14556.6,708.2,31970.7,0.4,203.4,6264.6,161913.4
JHU_CSSE-DECOM,51,14781.1,1444.0,28165.8,1.0,380.5,17348.5,117649.0
LANL-GrowthRate,51,14984.5,841.0,29663.3,0.0,50.0,10578.5,117649.0
CMU-TimeSeries,51,15115.1,1600.0,45821.5,0.0,156.5,4360.0,280900.0
SteveMcConnell-CovidComplete,51,15841.6,529.0,35950.1,1.0,110.5,12108.5,173889.0
MIT_CritData-GBCF,51,16154.1,1600.0,38508.6,0.0,442.0,10610.0,184900.0
epiforecasts-ensemble1,51,17186.8,1296.0,35752.7,16.0,342.5,13578.5,175561.0
GT-DeepCOVID,48,17400.9,698.9,40291.5,0.0,66.0,12474.3,216592.3
COVIDhub-trained_ensemble,51,17609.1,144.0,42391.3,0.0,30.5,6164.5,204304.0
BPagano-RtDriven,51,17913.2,1118.0,48688.2,8.2,170.4,5467.2,252625.9
CEID-Walk,51,18138.1,1045.4,76932.2,0.1,144.1,3888.0,536572.4
Caltech-CS156,51,18219.7,841.4,42824.8,6.5,165.7,14570.3,200806.8
Karlen-pypm,51,18445.1,470.9,55526.4,1.0,79.3,7701.5,301510.8
AIpert-pwllnod,51,19984.3,2066.1,54244.8,0.0,153.4,7975.1,257669.6
UA-EpiCovDA,51,20101.5,1369.0,44359.0,4.0,229.0,12109.0,259081.0
RobertWalraven-ESG,51,20211.9,185.2,48742.7,0.6,29.2,9401.1,252858.1
Google_Harvard-CPF,51,20579.9,1225.1,48431.5,0.0,112.9,12839.6,244508.0
MIT_ISOLAT-Mixtures,44,20867.7,857.3,55773.2,9.2,240.4,7053.7,331657.8
Geneva-DetGrowth,51,21871.3,1691.2,73454.1,0.1,379.9,10623.7,509419.5
UMass-MechBayes,51,24463.5,676.0,75065.4,4.0,81.0,7834.5,494209.0
UMich-RidgeTfReg,50,25919.6,2212.8,100686.5,6.5,192.0,12283.8,714923.3
CovidAnalytics-DELPHI,51,27981.7,2025.0,61523.5,4.0,169.0,14416.0,244036.0
DDS-NBDS,51,32619.6,1200.4,158060.8,0.9,108.7,11657.1,1131441.9
CU-select,51,46090.5,2704.0,126335.8,1.0,240.5,24965.0,744769.0
SigSci-TS,51,55846.2,1936.0,225035.9,1.0,197.0,13896.5,1580049.0
IowaStateLW-STEM,49,81124.6,8649.0,359297.9,0.0,1164.5,16518.5,2540836.0
IHME-CurveFit,51,87999.7,3720.5,233101.3,3.6,769.4,26241.9,1157823.7
PSI-DRAFT,51,99005.2,2652.2,563483.8,0.0,400.0,17945.0,4036081.0
JHU_IDD-CovidSP,51,137567.7,3598.8,530572.6,0.0,796.6,43822.7,3737879.1
WalmartLabsML-LogForecasting,51,185319.3,6912.9,496921.6,3.1,232.2,85995.4,3054559.8
Covid19Sim-Simulator,51,225285.9,23107.0,567461.4,0.0,1172.1,111890.1,2911335.1
TTU-squider,51,417917.5,39471.8,826100.7,1.0,3702.1,281150.4,3393118.7
JHUAPL-Bucky,51,1036922.0,48002.7,3703218.8,10.1,3253.3,525862.3,25284719.9
