,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,286.7,122.7,459.7,4.7,48.2,305.9,2561.0
UMass-MechBayes,51,313.4,153.0,435.2,3.0,38.0,383.5,2231.0
COVIDhub-ensemble,51,318.6,123.0,477.5,0.0,49.0,361.5,1844.0
UA-EpiCovDA,51,319.0,182.0,394.4,8.0,47.0,436.0,1777.0
GT-DeepCOVID,50,320.4,164.7,416.9,4.5,51.5,406.9,1997.3
MOBS-GLEAM_COVID,50,328.5,174.6,422.3,1.3,58.6,411.4,2038.3
LNQ-ens1,51,341.3,195.1,409.5,16.0,67.8,388.7,1577.0
Microsoft-DeepSTIA,50,346.1,124.9,592.3,1.9,55.3,350.4,3196.4
UCSD_NEU-DeepGLEAM,50,350.9,206.2,407.4,1.1,96.0,432.6,1844.0
Baseline,51,355.9,174.6,440.7,10.0,68.5,411.7,1726.6
CMU-TimeSeries,51,370.6,171.0,559.3,6.0,59.5,349.5,2350.0
epiforecasts-ensemble1,51,371.6,177.0,476.0,11.0,96.0,511.0,2285.0
Google_Harvard-CPF,51,382.9,201.7,457.8,0.4,67.2,557.7,1969.8
MIT_CritData-GBCF,51,383.3,135.0,641.1,0.0,90.0,332.0,3285.0
RobertWalraven-ESG,51,389.1,196.7,485.7,3.2,42.1,560.8,2196.8
USC-SI_kJalpha,51,392.4,153.0,546.5,1.0,64.5,548.0,2085.0
COVIDhub-baseline,51,392.5,178.8,490.7,10.4,73.4,435.8,1646.8
SteveMcConnell-CovidComplete,51,394.3,130.0,743.6,1.0,32.5,399.5,4566.0
UCLA-SuEIR,51,399.6,165.4,632.5,1.5,70.2,442.9,3692.0
CEID-Walk,51,405.3,177.9,524.6,3.1,58.0,441.8,1857.8
JHU_CSSE-DECOM,50,405.4,126.0,690.3,3.0,60.0,395.0,3442.1
UT-Mobility,51,439.4,185.5,695.7,0.0,64.2,575.8,4077.5
OliverWyman-Navigator,51,450.0,262.0,497.6,2.8,57.3,669.2,2108.7
Caltech-CS156,51,451.9,160.1,776.9,0.2,65.4,417.8,3620.8
IowaStateLW-STEM,49,454.7,194.0,641.7,0.5,62.5,570.0,2731.0
JHU_IDD-CovidSP,51,458.4,232.5,666.2,8.8,69.1,402.6,2976.1
LANL-GrowthRate,51,474.3,158.0,640.9,12.0,51.0,544.2,2606.5
AIpert-pwllnod,51,559.4,252.4,963.1,6.5,62.2,670.7,6158.3
Covid19Sim-Simulator,51,569.0,223.8,921.4,3.1,63.8,550.5,4224.4
BPagano-RtDriven,51,575.5,227.3,1004.4,11.3,70.8,651.4,5936.3
UCSB-ACTS,51,615.1,386.1,645.5,8.8,135.6,787.9,3136.5
TTU-squider,51,665.3,271.5,771.2,12.6,127.2,1019.7,3236.3
DDS-NBDS,51,694.6,324.1,1060.8,2.4,82.0,785.6,4682.2
UMich-RidgeTfReg,50,727.0,260.4,1109.0,10.7,77.7,747.5,6244.3
CU-select,51,734.3,336.0,1117.5,1.0,118.5,830.5,6578.0
PSI-DRAFT,51,737.5,274.0,1283.5,0.5,57.0,620.5,6177.0
JHUAPL-Bucky,51,744.9,234.0,1493.5,2.2,67.1,818.6,9837.6
MITCovAlliance-SIR,51,834.5,260.7,1650.8,7.4,57.3,939.9,10309.7
CovidAnalytics-DELPHI,51,840.2,256.0,1844.6,1.0,52.5,830.0,11549.0
WalmartLabsML-LogForecasting,51,1189.2,620.3,1911.0,10.8,133.4,1313.5,11294.5
