,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,121.5,50.0,177.7,0.0,27.5,122.0,849.0
Baseline,51,121.8,51.4,182.9,1.0,19.0,126.4,850.1
LNQ-ens1,51,124.8,68.5,169.3,0.7,25.7,122.3,772.3
CEID-Walk,51,125.4,53.5,180.7,1.5,30.2,152.2,821.2
MOBS-GLEAM_COVID,50,126.1,47.2,175.4,1.4,15.3,143.5,751.8
SteveMcConnell-CovidComplete,51,127.0,55.0,176.4,2.0,34.5,161.0,976.0
COVIDhub-baseline,51,127.6,49.0,181.3,2.0,27.0,134.3,780.0
CMU-TimeSeries,51,128.5,63.0,182.9,1.0,30.0,120.5,936.0
UCSD_NEU-DeepGLEAM,50,129.6,57.4,168.9,5.3,26.7,143.9,723.4
BPagano-RtDriven,51,136.7,40.4,199.5,0.5,13.6,137.2,679.8
RobertWalraven-ESG,51,137.0,52.3,219.8,0.6,19.2,168.7,1163.2
Google_Harvard-CPF,51,137.3,55.2,205.4,0.3,10.9,152.2,885.8
OliverWyman-Navigator,51,143.5,57.2,237.5,0.8,20.4,173.1,1211.6
USC-SI_kJalpha,51,155.7,80.0,216.4,1.0,20.5,164.5,820.0
UMass-MechBayes,51,155.8,62.0,299.7,3.0,13.0,124.5,1687.0
Microsoft-DeepSTIA,50,159.6,85.1,190.3,2.5,37.7,179.5,840.5
JHU_CSSE-DECOM,51,161.6,66.0,216.6,1.0,39.5,186.5,1145.0
MIT_CritData-GBCF,51,163.4,92.0,166.7,6.0,46.0,221.0,602.0
LANL-GrowthRate,51,163.7,57.0,247.5,1.0,30.0,199.5,1194.5
Karlen-pypm,51,172.0,69.2,278.3,4.5,20.3,174.8,1461.0
IowaStateLW-STEM,49,177.3,102.0,216.8,1.0,38.0,232.0,1093.0
UT-Mobility,51,177.4,87.0,245.9,0.0,13.5,214.8,961.0
GT-DeepCOVID,50,177.6,79.3,308.5,0.7,14.6,176.0,1697.9
epiforecasts-ensemble1,51,183.2,73.0,370.2,1.0,33.5,152.0,2477.0
UChicagoCHATTOPADHYAY-UnIT,51,187.9,53.9,307.5,3.1,28.3,196.7,1634.4
Columbia_UNC-SurvCon,50,189.1,93.0,263.1,2.0,49.5,177.8,1136.0
UCLA-SuEIR,51,196.4,67.4,321.3,0.6,35.7,226.1,1770.9
UA-EpiCovDA,51,197.6,101.0,242.9,1.0,39.5,309.5,1054.0
MIT_ISOLAT-Mixtures,41,207.6,69.1,347.4,3.6,20.7,207.1,1550.2
UMich-RidgeTfReg,50,209.4,98.6,283.1,0.0,48.2,224.7,1432.4
IHME-CurveFit,51,215.4,130.5,309.8,2.5,43.4,266.6,1469.0
AIpert-pwllnod,51,217.5,86.4,320.4,0.0,36.7,262.4,1536.4
JHUAPL-Bucky,51,226.2,90.8,320.3,0.7,43.2,219.5,1385.8
CovidAnalytics-DELPHI,51,229.2,63.0,351.0,2.0,25.5,223.5,1368.0
UCSB-ACTS,51,229.6,88.5,393.7,1.3,23.5,222.5,2086.9
JHU_IDD-CovidSP,51,243.4,97.3,348.0,4.2,50.3,299.5,1447.3
CU-select,51,257.4,100.0,428.5,1.0,37.5,280.0,2570.0
PSI-DRAFT,51,262.0,98.0,532.8,2.0,33.5,295.8,3579.5
Covid19Sim-Simulator,51,277.8,79.8,467.5,0.9,41.1,275.8,2081.3
WalmartLabsML-LogForecasting,51,505.9,219.3,816.1,1.2,55.2,628.2,4721.7
TTU-squider,51,513.1,261.1,635.2,13.9,111.7,677.4,2970.7
DDS-NBDS,51,558.4,148.0,1342.9,0.0,45.0,403.3,8457.7
