,count,mean,median,std,min,25%,75%,max
Baseline,51,183.0,128.3,213.8,1.0,50.7,255.7,1296.3
COVIDhub-ensemble,51,195.5,141.0,198.9,2.0,47.0,240.0,788.0
GT-DeepCOVID,50,195.8,96.2,202.6,2.8,41.2,323.3,782.6
UMass-MechBayes,51,198.0,118.0,314.3,0.0,43.5,215.0,1765.0
COVIDhub-baseline,51,211.0,149.8,244.3,2.0,66.0,262.5,1340.5
Karlen-pypm,51,213.4,122.5,287.5,3.1,38.4,243.0,1585.3
SteveMcConnell-CovidComplete,51,221.6,138.0,271.3,1.0,54.0,247.5,1045.0
LNQ-ens1,51,227.0,125.5,295.1,1.2,49.1,253.1,1453.8
CEID-Walk,51,229.7,133.8,273.2,0.9,73.2,255.9,1507.6
OliverWyman-Navigator,51,235.9,139.4,267.9,2.7,55.6,326.1,1176.4
MOBS-GLEAM_COVID,50,237.9,162.9,268.8,2.0,73.3,277.2,1323.2
UCLA-SuEIR,51,239.0,107.3,384.2,0.8,39.5,264.2,2214.5
RobertWalraven-ESG,51,241.9,148.7,350.4,0.4,47.5,245.3,2150.6
Google_Harvard-CPF,51,243.4,177.8,231.6,2.8,66.5,313.2,1007.1
BPagano-RtDriven,51,247.6,92.6,373.4,2.9,42.8,265.8,1999.1
UCSD_NEU-DeepGLEAM,50,249.8,190.2,279.3,5.5,74.5,264.1,1374.9
epiforecasts-ensemble1,51,251.6,146.0,309.4,7.0,46.0,299.5,1389.0
IowaStateLW-STEM,49,251.6,138.0,325.2,6.0,57.5,268.0,1588.0
Caltech-CS156,51,255.0,95.3,428.3,1.6,44.0,208.3,2162.4
JHU_CSSE-DECOM,49,281.8,147.0,338.9,0.0,77.0,386.5,1768.5
MIT_CritData-GBCF,51,289.0,206.0,289.5,3.0,100.5,396.0,1379.0
UA-EpiCovDA,51,295.5,210.0,301.6,4.0,60.0,430.0,1408.0
JHU_IDD-CovidSP,51,307.6,204.7,419.0,3.4,57.0,320.2,2259.9
USC-SI_kJalpha,51,317.5,131.0,424.5,1.0,38.5,349.5,1635.0
Microsoft-DeepSTIA,50,321.9,202.9,382.0,10.0,85.0,385.7,2001.7
CMU-TimeSeries,51,323.8,216.0,492.1,2.0,68.0,346.5,3219.0
LANL-GrowthRate,51,329.1,138.0,539.7,2.5,56.0,321.5,2786.0
Columbia_UNC-SurvCon,51,329.7,133.0,412.0,4.0,46.5,488.0,1650.0
CU-select,51,334.5,173.0,449.0,3.0,61.5,366.0,1893.0
PSI-DRAFT,51,366.0,163.0,590.3,2.0,44.0,375.5,3380.0
DDS-NBDS,51,388.9,200.7,463.9,4.2,86.5,545.5,2103.1
Covid19Sim-Simulator,51,423.6,117.2,791.0,0.8,45.6,319.3,3658.5
IHME-CurveFit,51,443.9,190.8,546.9,3.8,113.6,644.2,2248.5
AIpert-pwllnod,51,443.9,114.9,1037.7,3.0,35.8,424.3,7034.5
UMich-RidgeTfReg,50,445.0,183.8,770.2,2.7,71.7,404.5,4622.3
TTU-squider,51,519.4,261.1,636.4,3.6,105.7,687.0,2972.0
CovidAnalytics-DELPHI,51,677.7,204.0,1556.9,7.0,69.0,659.5,10507.0
UCSB-ACTS,51,692.6,510.0,622.3,17.6,175.9,1041.6,2214.7
WalmartLabsML-LogForecasting,51,803.1,382.8,1326.4,6.3,84.2,806.8,7794.5
