,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,603.9,311.9,814.7,10.3,220.5,582.7,4381.1
JCB-PRM,51,609.3,329.2,911.4,10.9,166.6,596.1,5107.9
Covid19Sim-Simulator,51,610.5,321.4,890.8,15.4,170.2,555.0,4081.2
IHME-CurveFit,51,655.3,430.9,694.6,11.3,156.6,912.1,2806.9
IowaStateLW-STEM,49,722.6,380.0,1236.0,5.0,91.5,879.5,8194.0
COVIDhub-baseline,51,857.5,390.4,1594.9,7.0,97.1,833.0,9950.6
Baseline,51,885.2,342.6,1668.2,2.6,102.2,788.4,10289.6
Columbia_UNC-SurvCon,51,939.5,446.0,1307.5,7.0,123.5,1140.0,5812.0
PSI-DRAFT,51,951.1,469.0,1138.1,4.0,119.5,1545.0,4403.0
LANL-GrowthRate,51,958.5,373.0,1528.0,1.0,88.0,1144.5,7585.5
CovidAnalytics-DELPHI,51,1008.2,427.0,1557.7,1.0,148.0,1210.5,7864.0
UCLA-SuEIR,51,1149.1,377.0,2128.6,31.2,135.4,1185.9,12760.1
AIpert-pwllnod,51,1154.2,506.3,2432.5,10.1,223.2,1105.0,16652.4
JHUAPL-Bucky,51,1294.8,853.3,1339.1,12.1,296.5,1704.1,5245.0
