,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,43698.6,4690.1,112171.7,0.6,658.3,14960.8,596519.4
UCSD_NEU-DeepGLEAM,50,44788.0,3290.9,109714.5,27.7,713.8,20708.0,523259.4
COVIDhub-ensemble,51,45698.1,2500.0,135479.0,0.0,756.5,15109.0,720801.0
MOBS-GLEAM_COVID,50,46055.1,2229.8,111520.7,2.1,248.8,20599.5,565264.2
SteveMcConnell-CovidComplete,51,46629.7,3025.0,147551.8,4.0,1192.5,25946.0,952576.0
Baseline,51,47630.1,2644.9,133584.8,1.0,364.4,16036.0,722742.9
CEID-Walk,51,47749.3,2861.1,137530.3,2.2,912.5,23171.3,674412.1
COVIDhub-baseline,51,48493.4,2401.0,130687.5,4.0,729.0,18041.1,608400.0
CMU-TimeSeries,51,49298.1,3969.0,147106.3,1.0,901.0,14522.5,876096.0
MIT_CritData-GBCF,51,53956.0,8464.0,97443.2,36.0,2116.0,48857.0,362404.0
BPagano-RtDriven,51,57695.4,1631.8,127087.6,0.3,184.2,19006.1,462087.3
Google_Harvard-CPF,51,60232.5,3047.6,158175.0,0.1,118.8,23189.0,784689.7
Microsoft-DeepSTIA,50,60954.4,7237.8,138307.4,6.1,1419.9,32340.8,706493.2
RobertWalraven-ESG,51,66145.6,2734.2,217585.8,0.4,371.4,28454.8,1353104.0
USC-SI_kJalpha,51,70162.5,6400.0,163212.2,1.0,420.5,27170.5,672400.0
JHU_CSSE-DECOM,51,72117.5,4356.0,205802.5,1.0,1566.5,34788.5,1311025.0
OliverWyman-Navigator,51,75905.3,3277.3,247791.8,0.6,414.2,29954.6,1468051.5
IowaStateLW-STEM,49,77499.5,10404.0,204126.3,1.0,1460.0,54020.0,1194649.0
LANL-GrowthRate,51,86864.6,3249.0,246980.8,1.0,904.0,39890.5,1426830.2
UT-Mobility,51,90758.3,7569.0,205475.2,0.0,198.2,46335.1,923521.0
UA-EpiCovDA,51,96884.6,10201.0,231547.7,1.0,1562.5,95790.5,1110916.0
Columbia_UNC-SurvCon,50,103636.9,8649.0,262808.4,4.0,2456.5,31613.0,1290496.0
Karlen-pypm,51,105510.5,4788.6,345717.9,20.2,412.2,30560.1,2134521.0
UMass-MechBayes,51,112308.0,3844.0,432701.5,9.0,169.0,15842.5,2845969.0
UMich-RidgeTfReg,50,122438.7,9714.2,337123.2,0.0,2322.4,50652.4,2051846.7
GT-DeepCOVID,50,124844.9,6281.8,451847.1,0.5,213.3,31412.8,2882801.9
UChicagoCHATTOPADHYAY-UnIT,51,128002.4,2908.7,424710.2,9.8,801.9,39631.8,2671349.9
UCLA-SuEIR,51,139741.9,4538.6,480901.4,0.3,1271.7,54361.3,3136226.3
IHME-CurveFit,51,140473.3,17031.3,426503.9,6.3,1880.4,71606.7,2158101.8
AIpert-pwllnod,51,147966.0,7458.5,401354.2,0.0,1347.2,70315.5,2360581.7
JHUAPL-Bucky,51,151736.6,8252.1,373484.3,0.6,1870.5,48232.5,1920403.2
MIT_ISOLAT-Mixtures,41,161461.8,4781.5,485591.4,13.1,437.9,42952.3,2403019.5
epiforecasts-ensemble1,51,167933.0,5329.0,861013.5,1.0,1124.5,23108.0,6135529.0
CovidAnalytics-DELPHI,51,173283.4,3969.0,413344.7,4.0,656.5,50134.5,1871424.0
JHU_IDD-CovidSP,51,177987.1,9470.8,435345.3,17.5,2531.6,90089.0,2094716.6
UCSB-ACTS,51,204722.5,7837.8,678927.3,1.6,552.6,49523.7,4355002.4
CU-select,51,246295.9,10000.0,953574.1,1.0,1406.5,78464.0,6604900.0
Covid19Sim-Simulator,51,291386.9,6363.3,822944.7,0.9,1696.5,76085.9,4331979.8
PSI-DRAFT,51,347012.9,9604.0,1796172.3,4.0,1128.5,87468.6,12812820.2
TTU-squider,51,658829.0,68164.3,1530463.3,193.0,12478.0,458946.1,8825076.3
WalmartLabsML-LogForecasting,51,908789.3,48096.0,3248675.9,1.4,3050.8,396061.0,22294894.0
DDS-NBDS,51,2079808.3,21898.6,10210277.3,0.0,2041.3,163658.4,71532753.6
