,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,834.7,417.5,1388.9,11.2,131.7,957.6,8894.5
JHUAPL-Bucky,51,855.7,572.9,862.7,1.7,109.6,1456.1,3170.6
IHME-CurveFit,51,1038.6,686.8,1435.3,16.8,195.3,1329.2,8087.3
JCB-PRM,51,1114.2,671.8,1726.1,5.4,255.2,1130.1,11153.2
IowaStateLW-STEM,49,1187.5,418.0,2069.9,13.0,200.5,1546.5,13893.0
COVIDhub-baseline,51,1296.0,555.5,2205.4,11.7,160.5,1736.1,14319.8
UCLA-SuEIR,51,1313.6,423.8,2409.1,1.7,191.6,1465.1,15027.2
Baseline,51,1318.8,508.0,2219.8,6.3,157.9,1886.2,14207.9
Columbia_UNC-SurvCon,51,2311.8,831.0,5453.4,4.0,236.0,1438.5,36470.0
WalmartLabsML-LogForecasting,51,2594.4,1547.3,3544.6,17.2,532.7,3436.5,20666.9
