,total_deaths_2020-11-22,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Covid19Sim-Simulator,258704,480702.7,468282,223920.7,209578,14342.7,6.8%
IHME-CurveFit,258704,426608.7,468282,169826.7,209578,-39751.3,-19.0%
UCLA-SuEIR,258704,399361.3,468282,142579.3,209578,-66998.7,-32.0%
IowaStateLW-STEM,258704,390221.0,468282,133439.0,209578,-76139.0,-36.3%
Baseline,258704,371596.3,468282,114814.3,209578,-94763.7,-45.2%
