,total_deaths_2021-01-10,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
AIpert-pwllnod,374354,417518.8,417476,43189.8,43122,67.8,0.2%
RPI_UW-Mob_Collision,374354,417351.1,417476,43022.1,43122,-99.9,-0.2%
MOBS-GLEAM_COVID,374354,417323.8,417476,42994.8,43122,-127.2,-0.3%
UCM_MESALab-FoGSEIR,374354,417159.0,417476,42830.0,43122,-292.0,-0.7%
COVIDhub-baseline,374354,416951.2,417476,42622.2,43122,-499.8,-1.2%
CEID-Walk,374354,416584.5,417476,42255.5,43122,-866.5,-2.0%
Baseline,374354,416454.6,417476,42125.6,43122,-996.4,-2.3%
UCSD_NEU-DeepGLEAM,374354,418796.2,417476,44467.2,43122,1345.2,3.1%
MIT_CritData-GBCF,374354,416001.0,417476,41672.0,43122,-1450.0,-3.4%
Columbia_UNC-SurvCon,374354,415580.0,417476,41251.0,43122,-1871.0,-4.3%
UMass-MechBayes,374354,415282.0,417476,40953.0,43122,-2169.0,-5.0%
LANL-GrowthRate,374354,419847.0,417476,45518.0,43122,2396.0,5.6%
UT-Mobility,374354,414892.0,417476,40563.0,43122,-2559.0,-5.9%
TTU-squider,374354,414803.1,417476,40474.1,43122,-2647.9,-6.1%
Karlen-pypm,374354,414668.1,417476,40339.1,43122,-2782.9,-6.5%
UMich-RidgeTfReg,374354,420577.9,417476,46248.9,43122,3126.9,7.3%
Microsoft-DeepSTIA,374354,414223.9,417476,39894.9,43122,-3227.1,-7.5%
COVIDhub-ensemble,374354,414211.0,417476,39882.0,43122,-3240.0,-7.5%
SteveMcConnell-CovidComplete,374354,413986.0,417476,39657.0,43122,-3465.0,-8.0%
GT-DeepCOVID,374354,413877.5,417476,39548.5,43122,-3573.5,-8.3%
PSI-DRAFT,374354,413500.5,417476,39171.5,43122,-3950.5,-9.2%
LNQ-ens1,374354,421421.2,417476,47092.2,43122,3970.2,9.2%
QJHong-Encounter,374354,412067.6,417476,37738.6,43122,-5383.4,-12.5%
JHU_IDD-CovidSP,374354,411986.8,417476,37657.8,43122,-5464.2,-12.7%
RobertWalraven-ESG,374354,422994.6,417476,48665.6,43122,5543.6,12.9%
UA-EpiCovDA,374354,411800.0,417476,37471.0,43122,-5651.0,-13.1%
USC-SI_kJalpha,374354,411707.0,417476,37378.0,43122,-5744.0,-13.3%
UCLA-SuEIR,374354,410980.5,417476,36651.5,43122,-6470.5,-15.0%
OliverWyman-Navigator,374354,424144.8,417476,49815.8,43122,6693.8,15.5%
IowaStateLW-STEM,374354,410715.0,417476,36386.0,43122,-6736.0,-15.6%
UChicagoCHATTOPADHYAY-UnIT,374354,424850.6,417476,50521.6,43122,7399.6,17.2%
DDS-NBDS,374354,425122.9,417476,50793.9,43122,7671.9,17.8%
CovidAnalytics-DELPHI,374354,409738.0,417476,35409.0,43122,-7713.0,-17.9%
SigSci-TS,374354,408790.0,417476,34461.0,43122,-8661.0,-20.1%
IBF-TimeSeries,374354,426847.0,417476,52518.0,43122,9396.0,21.8%
Caltech-CS156,374354,407437.7,417476,33108.7,43122,-10013.3,-23.2%
BPagano-RtDriven,374354,406729.8,417476,32400.8,43122,-10721.2,-24.9%
JHUAPL-Bucky,374354,406513.6,417476,32184.6,43122,-10937.4,-25.4%
UpstateSU-GRU,374354,406165.0,417476,31836.0,43122,-11286.0,-26.2%
epiforecasts-ensemble1,374354,404855.0,417476,30526.0,43122,-12596.0,-29.2%
CU-select,374354,399382.0,417476,25053.0,43122,-18069.0,-41.9%
Covid19Sim-Simulator,374354,395591.5,417476,21262.5,43122,-21859.5,-50.7%
WalmartLabsML-LogForecasting,374354,391727.9,417476,17398.9,43122,-25723.1,-59.7%
CMU-TimeSeries,374354,,417476,,43122,,
Google_Harvard-CPF,374354,,417476,,43122,,
JHU_CSSE-DECOM,374354,,417476,,43122,,
MITCovAlliance-SIR,374354,,417476,,43122,,
UCSB-ACTS,374354,,417476,,43122,,
