,count,mean,median,std,min,25%,75%,max
UChicagoCHATTOPADHYAY-UnIT,51,45.1,19.8,58.2,0.0,7.0,66.9,251.2
GT-DeepCOVID,50,50.4,24.7,61.8,2.9,8.9,62.2,305.7
COVIDhub-ensemble,51,52.6,34.0,62.8,0.0,15.0,61.0,252.0
Baseline,51,54.0,27.9,62.5,1.0,13.5,67.4,307.0
LNQ-ens1,51,54.4,28.0,63.6,1.7,12.0,71.8,318.8
OliverWyman-Navigator,51,60.2,36.7,68.6,1.3,10.2,71.5,265.4
UCLA-SuEIR,51,62.3,33.6,76.6,1.3,17.8,71.7,383.7
Google_Harvard-CPF,51,62.9,39.4,62.8,0.8,18.9,93.3,294.1
SteveMcConnell-CovidComplete,51,64.2,36.0,75.8,1.0,13.0,74.5,360.0
Karlen-pypm,51,66.4,46.2,80.7,2.0,14.3,78.9,373.8
UMass-MechBayes,51,66.5,31.0,107.6,2.0,12.5,63.5,580.0
RobertWalraven-ESG,51,66.8,47.1,67.5,1.1,15.9,88.0,295.8
COVIDhub-baseline,51,69.2,40.0,80.9,0.0,12.5,78.0,290.0
MOBS-GLEAM_COVID,50,69.8,49.1,68.6,0.5,17.8,96.9,255.3
Microsoft-DeepSTIA,50,72.8,45.3,80.7,0.3,16.3,87.8,401.0
Columbia_UNC-SurvCon,51,73.7,40.0,84.0,0.0,19.0,91.5,342.0
CEID-Walk,51,73.8,34.1,91.5,1.5,14.9,79.4,391.7
UCSD_NEU-DeepGLEAM,50,74.5,61.5,68.9,0.7,16.4,103.8,293.2
CMU-TimeSeries,51,77.0,39.0,102.2,1.0,12.0,97.5,544.0
Caltech-CS156,51,78.2,36.8,129.9,0.7,14.3,62.1,765.2
LANL-GrowthRate,51,78.6,42.0,118.5,0.0,11.5,81.5,611.0
USC-SI_kJalpha,51,80.6,54.0,97.3,0.0,16.5,95.5,434.0
MIT_CritData-GBCF,51,83.6,44.0,93.0,2.0,17.0,127.5,404.0
UA-EpiCovDA,51,85.0,48.0,99.3,2.0,16.5,120.0,426.0
JHU_CSSE-DECOM,49,90.9,36.0,120.4,0.0,17.5,99.5,566.6
AIpert-pwllnod,51,93.4,32.5,163.1,2.4,15.8,114.7,1043.0
Geneva-DetGrowth,51,101.6,54.8,149.5,0.5,18.0,116.6,715.0
IowaStateLW-STEM,49,104.0,49.0,140.4,4.0,24.0,114.5,756.0
UMich-RidgeTfReg,50,115.6,74.2,169.3,0.5,19.2,129.2,970.1
JHU_IDD-CovidSP,51,118.8,54.1,166.9,1.4,27.6,115.9,817.8
PSI-DRAFT,51,120.4,41.0,216.9,3.0,17.0,99.0,1054.5
epiforecasts-ensemble1,51,132.0,61.0,225.9,0.0,21.0,124.0,1178.0
CU-select,51,136.9,71.0,205.5,1.0,30.0,144.0,965.0
DDS-NBDS,51,155.7,97.2,188.8,0.2,32.1,209.1,994.4
UCSB-ACTS,51,208.0,162.9,180.7,1.4,69.3,290.0,688.4
IHME-CurveFit,51,219.9,106.2,306.9,0.4,36.7,268.0,1564.5
BPagano-RtDriven,51,247.1,137.0,342.0,0.6,38.2,287.3,1583.1
WalmartLabsML-LogForecasting,51,269.2,114.5,416.0,2.2,23.6,329.3,2305.3
CovidAnalytics-DELPHI,51,281.6,126.0,411.3,1.0,50.0,435.5,2359.0
TTU-squider,51,347.2,159.8,424.8,7.0,57.4,513.5,2115.3
Covid19Sim-Simulator,51,363.9,148.6,577.6,7.2,42.8,347.7,2759.9
