,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,250.7,86.6,440.2,1.5,30.8,239.8,2558.5
Karlen-pypm,51,264.9,90.6,456.4,5.5,38.7,245.1,2466.6
UCSD_NEU-DeepGLEAM,50,269.8,109.2,422.8,11.5,33.8,271.8,2427.2
Google_Harvard-CPF,51,270.1,103.4,461.2,3.3,42.9,199.5,2381.4
MOBS-GLEAM_COVID,50,272.5,94.0,440.5,1.4,27.4,264.9,2538.6
GT-DeepCOVID,49,300.8,147.9,405.8,9.1,42.3,310.6,1947.3
AIpert-pwllnod,51,305.0,172.0,393.8,3.4,53.0,318.2,1636.4
IowaStateLW-STEM,49,312.0,88.0,560.9,7.0,38.0,239.5,3042.0
SteveMcConnell-CovidComplete,51,321.9,113.0,531.3,4.0,50.0,301.5,3062.0
JHU_IDD-CovidSP,51,333.1,148.0,484.1,7.6,59.6,332.6,2268.0
Microsoft-DeepSTIA,50,336.8,101.7,679.2,0.8,28.1,252.7,4055.2
UMass-MechBayes,51,340.3,137.0,565.4,5.0,58.0,326.0,3136.0
Covid19Sim-Simulator,51,343.0,166.1,495.1,3.7,31.4,440.1,2763.8
COVIDhub-ensemble,51,343.9,116.0,582.4,1.0,37.0,288.0,3154.0
Caltech-CS156,51,345.4,112.2,551.9,2.2,42.7,329.9,2508.1
CMU-TimeSeries,51,347.2,148.0,505.5,1.0,55.0,365.0,2257.0
Wadhwani_AI-BayesOpt,44,353.9,153.3,613.8,3.5,44.4,325.4,3377.6
CEID-Walk,51,363.2,140.8,574.8,0.8,63.7,375.9,3172.7
LNQ-ens1,51,368.8,155.3,539.8,8.2,86.2,371.2,2829.5
COVIDhub-baseline,51,370.9,139.0,602.6,1.0,52.0,369.6,3332.2
Baseline,51,374.2,147.4,621.5,1.1,42.9,358.5,3476.6
UMich-RidgeTfReg,50,374.7,180.9,531.3,3.6,65.1,453.2,3021.0
BPagano-RtDriven,51,380.9,151.4,751.5,4.6,39.1,355.7,4856.9
epiforecasts-ensemble1,49,381.3,110.2,653.1,5.7,37.2,388.4,2950.4
LANL-GrowthRate,51,390.8,160.0,675.4,6.0,73.0,359.2,4263.0
MIT_CritData-GBCF,51,391.8,136.0,676.2,2.0,33.5,412.5,3506.0
UCSB-ACTS,51,403.8,212.4,526.9,3.6,93.4,514.6,2634.8
UCLA-SuEIR,51,417.5,157.6,689.2,11.1,63.8,430.4,3818.8
USC-SI_kJalpha,51,422.9,174.0,645.0,2.0,66.0,501.5,3459.0
PSI-DRAFT,51,424.8,136.0,705.8,1.0,42.8,434.5,3033.0
DDS-NBDS,51,441.6,158.9,697.5,1.6,74.4,490.5,3890.9
UA-EpiCovDA,51,444.6,152.0,714.9,8.0,51.0,445.5,3725.0
TTU-squider,51,458.6,208.0,566.7,1.4,87.2,676.3,2659.3
CovidAnalytics-DELPHI,51,464.6,184.0,749.3,0.0,61.0,529.0,3705.0
JHUAPL-Bucky,51,506.9,184.6,944.2,1.4,67.4,561.2,5915.9
RobertWalraven-ESG,51,514.2,242.0,754.3,0.6,65.5,678.1,3769.3
Columbia_UNC-SurvCon,51,528.1,250.0,795.1,1.0,85.5,475.5,4746.0
MITCovAlliance-SIR,51,588.5,243.1,1196.2,4.4,75.5,570.2,7920.2
CU-select,51,644.7,388.0,923.5,15.0,154.5,739.5,5857.0
WalmartLabsML-LogForecasting,51,953.2,453.9,1445.4,2.0,148.6,1138.9,8569.2
