,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,131.9,46.0,163.1,2.8,16.5,185.5,662.1
Karlen-pypm,51,148.1,58.4,240.9,0.4,19.9,174.2,1362.9
MOBS-GLEAM_COVID,50,148.2,67.2,202.6,2.3,24.4,221.2,1136.0
Baseline,51,150.1,53.6,201.0,1.7,23.4,188.1,870.6
UCSD_NEU-DeepGLEAM,50,152.6,72.0,190.9,5.2,34.2,233.2,1039.0
MIT_CritData-GBCF,51,153.0,51.0,251.3,0.0,27.0,163.5,1344.0
UMass-MechBayes,51,153.0,56.0,254.1,1.0,18.5,171.5,1400.0
GT-DeepCOVID,50,153.8,72.6,235.2,0.2,19.9,160.2,1085.1
Google_Harvard-CPF,51,157.9,77.9,205.8,0.8,20.0,208.4,800.6
COVIDhub-ensemble,51,160.0,48.0,261.1,1.0,17.0,151.0,1166.0
COVIDhub-baseline,51,167.4,67.0,218.3,0.0,20.0,222.0,808.6
UCLA-SuEIR,51,168.5,79.8,221.7,3.8,32.6,219.4,1166.1
OliverWyman-Navigator,51,168.7,82.9,164.4,2.2,37.8,283.4,525.8
UA-EpiCovDA,51,169.6,78.0,225.4,0.0,38.0,212.5,902.0
Microsoft-DeepSTIA,50,173.3,51.1,345.0,1.5,20.0,151.4,2092.6
UChicagoCHATTOPADHYAY-UnIT,51,175.5,140.2,160.4,1.1,34.1,268.6,639.4
RobertWalraven-ESG,51,177.9,99.6,209.1,3.2,27.0,298.8,879.8
AIpert-pwllnod,51,178.9,81.9,232.7,0.6,28.7,208.3,1111.5
LANL-GrowthRate,51,180.1,73.0,230.3,1.0,25.0,250.0,956.0
SteveMcConnell-CovidComplete,51,180.5,49.0,325.1,3.0,18.0,164.5,1911.0
CEID-Walk,51,180.7,67.7,231.7,1.6,23.8,274.3,853.4
UT-Mobility,51,183.9,77.0,245.4,4.0,16.5,242.5,1149.5
CMU-TimeSeries,51,200.8,100.0,306.7,2.0,22.5,163.5,1335.0
JHU_CSSE-DECOM,50,202.6,54.0,352.4,0.0,27.5,248.0,1675.0
USC-SI_kJalpha,51,202.8,90.0,292.3,0.0,25.0,232.0,1398.0
IowaStateLW-STEM,49,212.9,87.0,295.5,5.0,34.5,268.0,1525.0
epiforecasts-ensemble1,51,219.4,62.0,347.6,0.0,22.5,226.5,1537.0
Caltech-CS156,51,225.5,73.0,392.3,0.3,27.7,163.6,1800.0
JHU_IDD-CovidSP,51,227.9,104.4,326.9,0.8,45.2,231.4,1413.8
DDS-NBDS,51,231.0,141.9,289.4,1.3,44.5,277.4,1122.0
UMich-RidgeTfReg,50,253.4,107.2,327.3,6.7,44.4,308.0,1363.0
UCSB-ACTS,51,266.3,115.8,359.6,2.7,36.2,339.9,1664.2
PSI-DRAFT,51,280.5,87.0,479.0,1.0,32.5,219.5,1929.0
CovidAnalytics-DELPHI,51,302.9,124.0,539.1,2.0,30.0,260.5,2543.0
BPagano-RtDriven,51,328.8,94.7,633.1,2.2,36.8,276.3,3856.3
CU-select,51,351.9,134.0,585.5,1.0,70.5,341.0,3588.0
MITCovAlliance-SIR,51,373.9,150.5,800.8,1.6,30.5,317.3,5103.7
Covid19Sim-Simulator,51,430.6,195.8,674.2,5.4,57.1,456.2,3415.3
TTU-squider,51,454.5,206.4,554.2,1.4,92.5,586.8,2659.3
JHUAPL-Bucky,51,456.5,238.5,842.5,1.5,56.9,531.1,5516.1
WalmartLabsML-LogForecasting,51,599.6,322.8,930.7,0.9,68.7,631.7,5419.9
