,mean_rank
JHUAPL-Bucky,4.0
Covid19Sim-Simulator,4.2
JCB-PRM,4.3
IHME-CurveFit,4.5
COVIDhub-baseline,5.0
UCLA-SuEIR,5.3
IowaStateLW-STEM,5.5
Wadhwani_AI-BayesOpt,6.1
Columbia_UNC-SurvCon,7.0
WalmartLabsML-LogForecasting,9.0
