,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,497.0,305.6,553.8,0.6,66.0,780.0,2395.5
Covid19Sim-Simulator,51,573.7,258.6,1034.1,7.0,76.8,676.0,6780.5
JCB-PRM,51,640.9,389.8,893.3,2.3,117.4,711.3,5074.6
LANL-GrowthRate,51,643.4,221.0,1064.2,3.0,89.5,914.5,6612.0
IHME-CurveFit,51,695.6,311.3,1022.0,13.0,112.6,849.0,5429.9
IowaStateLW-STEM,49,763.3,309.0,1327.9,16.0,103.8,838.0,8802.0
COVIDhub-baseline,51,799.1,397.7,1424.0,1.2,111.0,1058.0,9353.6
CovidAnalytics-DELPHI,51,807.8,319.0,1777.1,8.0,155.0,703.0,12112.0
Baseline,51,812.3,327.0,1428.3,7.4,137.6,1094.6,9286.9
UCLA-SuEIR,51,841.9,324.1,1557.3,4.8,139.2,817.2,9822.5
JHU_IDD-CovidSP,51,851.1,464.7,1186.0,7.5,128.3,1118.8,6816.5
Columbia_UNC-SurvCon,51,1014.6,508.0,1759.8,5.0,130.5,973.5,11053.0
Wadhwani_AI-BayesOpt,45,1301.5,704.4,1921.3,12.5,279.0,1531.1,9586.0
NotreDame-mobility,51,1506.5,674.2,2447.4,7.5,232.0,1428.3,12412.3
WalmartLabsML-LogForecasting,51,1801.5,1135.6,2427.6,31.7,428.8,2259.9,13997.0
PSI-DRAFT,51,2074.0,634.5,5083.4,6.0,176.5,2352.2,34955.0
