,count,mean,median,std,min,25%,75%,max
UChicagoCHATTOPADHYAY-UnIT,51,5351.7,392.7,12107.1,0.0,49.2,4579.1,63096.6
GT-DeepCOVID,50,6280.4,610.1,15431.5,8.6,80.3,3877.2,93429.9
COVIDhub-ensemble,51,6633.1,1156.0,14574.9,0.0,226.0,3757.0,63504.0
Baseline,51,6747.8,776.0,16026.5,1.0,190.0,4541.3,94249.0
LNQ-ens1,51,6919.5,782.0,16133.2,2.8,144.6,5181.2,101634.0
Google_Harvard-CPF,51,7832.9,1552.8,15274.0,0.6,357.2,8725.7,86502.6
OliverWyman-Navigator,51,8241.0,1346.4,16336.6,1.6,104.4,5118.6,70429.9
RobertWalraven-ESG,51,8925.0,2213.7,16736.4,1.3,255.1,7739.9,87485.8
MOBS-GLEAM_COVID,50,9486.6,2410.5,15996.8,0.2,318.8,9398.6,65159.1
UCLA-SuEIR,51,9632.1,1129.3,25681.7,1.8,317.7,5136.1,147219.3
SteveMcConnell-CovidComplete,51,9752.7,1296.0,22510.7,1.0,169.0,5562.5,129600.0
UCSD_NEU-DeepGLEAM,50,10205.6,3780.9,17973.5,0.5,269.5,10775.3,85960.5
Karlen-pypm,51,10804.5,2134.4,27678.9,4.0,205.9,6233.5,139726.4
COVIDhub-baseline,51,11202.5,1600.0,21341.8,0.0,156.5,6088.0,84100.0
Microsoft-DeepSTIA,50,11683.6,2052.5,26139.4,0.1,265.6,7707.8,160764.1
Columbia_UNC-SurvCon,51,12349.7,1600.0,25204.3,0.0,362.0,8402.5,116964.0
CEID-Walk,51,13662.2,1163.5,29509.1,2.3,222.9,6299.3,153407.0
MIT_CritData-GBCF,51,15464.5,1936.0,31753.9,4.0,293.0,16258.5,163216.0
UMass-MechBayes,51,15756.1,961.0,52648.9,4.0,156.5,4074.5,336400.0
USC-SI_kJalpha,51,15790.9,2916.0,35793.3,0.0,274.5,9140.5,188356.0
CMU-TimeSeries,51,16176.6,1521.0,45310.7,1.0,145.0,9518.5,295936.0
UA-EpiCovDA,51,16890.7,2304.0,37955.5,4.0,274.5,14401.0,181476.0
LANL-GrowthRate,51,19934.8,1764.0,60957.2,0.0,132.5,6644.5,373321.0
JHU_CSSE-DECOM,49,22478.3,1296.0,54377.6,0.0,306.5,9900.5,320993.7
Caltech-CS156,51,22649.2,1356.7,85992.5,0.5,208.5,3860.3,585600.8
IowaStateLW-STEM,49,30142.6,2401.0,90216.8,16.0,576.0,13112.5,571536.0
Geneva-DetGrowth,51,32235.4,2998.1,96499.5,0.2,325.0,13621.7,511203.0
AIpert-pwllnod,51,34799.4,1057.6,153741.3,5.7,250.5,13162.9,1087882.5
JHU_IDD-CovidSP,51,41423.8,2931.0,117165.4,2.0,760.0,13535.6,668857.7
UMich-RidgeTfReg,50,41466.0,5508.9,139499.3,0.2,369.3,16703.4,941109.5
DDS-NBDS,51,59203.6,9443.7,156327.9,0.0,1089.5,43822.7,988793.6
CU-select,51,60126.8,5041.0,176622.9,1.0,900.0,20817.0,931225.0
PSI-DRAFT,51,60601.6,1681.0,198372.3,9.0,289.0,9817.0,1111970.2
epiforecasts-ensemble1,51,67445.1,3721.0,235766.5,0.0,442.0,15545.0,1387684.0
UCSB-ACTS,51,75292.8,26522.3,113873.6,2.0,4810.5,84104.0,473923.3
IHME-CurveFit,51,140680.9,11272.5,385192.7,0.1,1349.9,71846.6,2447518.5
BPagano-RtDriven,51,175690.7,18776.9,490417.7,0.4,1462.5,82570.0,2506104.3
WalmartLabsML-LogForecasting,51,242142.1,13113.2,798659.1,4.8,556.3,108451.1,5314324.1
CovidAnalytics-DELPHI,51,245141.7,15876.0,832475.3,1.0,2501.0,189660.5,5564881.0
TTU-squider,51,297437.4,25544.7,713308.8,49.3,3471.3,263642.4,4474481.4
Covid19Sim-Simulator,51,459490.3,22080.5,1438158.8,52.3,1831.9,120877.4,7616794.1
