,total_deaths_2021-01-10,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,381069,502872.0,512938,128543.0,131869,-3326.0,-2.5%
Covid19Sim-Simulator,381069,499762.1,512938,125433.1,131869,-6435.9,-4.9%
COVIDhub-baseline,381069,528082.2,512938,153753.2,131869,21884.2,16.6%
Baseline,381069,529869.6,512938,155540.6,131869,23671.6,18.0%
Columbia_UNC-SurvCon,381069,531312.0,512938,156983.0,131869,25114.0,19.0%
JHUAPL-Bucky,381069,468461.4,512938,94132.4,131869,-37736.6,-28.6%
IBF-TimeSeries,381069,546786.0,512938,172457.0,131869,40588.0,30.8%
UCLA-SuEIR,381069,465571.8,512938,91242.8,131869,-40626.2,-30.8%
WalmartLabsML-LogForecasting,381069,427146.0,512938,52817.0,131869,-79052.0,-59.9%
AIpert-pwllnod,381069,586141.8,512938,211812.8,131869,79943.8,60.6%
MITCovAlliance-SIR,381069,,512938,,131869,,
