,count,mean,median,std,min,25%,75%,max
CovidAnalytics-DELPHI,51,60.5,18.0,146.2,0.0,9.0,53.0,898.0
MIT_CritData-GBCF,51,66.1,18.0,169.3,0.0,8.0,46.5,971.0
COVIDhub-ensemble,51,66.2,17.0,183.5,1.0,5.0,42.5,975.0
Google_Harvard-CPF,51,66.7,18.7,189.8,0.5,5.0,42.0,1061.1
COVIDhub-trained_ensemble,51,70.0,26.0,178.2,1.0,6.0,54.0,924.0
Karlen-pypm,51,71.6,21.8,189.2,0.9,6.8,52.8,988.2
Microsoft-DeepSTIA,51,72.5,22.5,194.3,0.1,4.2,52.6,1035.1
BPagano-RtDriven,51,72.9,25.7,172.2,2.2,8.3,58.0,985.8
LNQ-ens1,51,73.8,25.6,176.1,0.4,8.7,57.6,850.1
MOBS-GLEAM_COVID,50,74.5,24.0,168.1,0.3,10.5,57.0,957.0
UCSD_NEU-DeepGLEAM,50,75.1,25.0,168.1,0.3,9.8,65.9,954.3
IUPUI-HkPrMobiDyR,50,75.5,37.2,129.8,0.3,10.6,82.7,777.3
UMass-MechBayes,51,75.7,22.0,193.9,0.0,5.0,54.5,1054.0
Baseline,51,75.9,33.7,157.2,0.1,6.1,60.0,777.6
IowaStateLW-STEM,49,77.5,30.0,162.6,0.0,10.0,63.0,988.0
USC-SI_kJalpha,51,77.9,32.0,176.8,0.0,6.5,66.0,1062.0
JHU_CSSE-DECOM,51,80.7,32.0,178.1,1.0,10.0,77.0,999.0
RobertWalraven-ESG,51,80.9,25.6,219.1,0.6,7.3,58.2,1177.3
epiforecasts-ensemble1,51,81.8,16.0,230.7,0.0,7.0,38.0,1219.0
CU-select,51,82.2,33.0,182.6,0.0,10.5,59.5,968.0
UA-EpiCovDA,51,83.4,28.0,188.9,0.0,14.5,50.5,910.0
GT-DeepCOVID,48,84.1,25.9,206.4,0.4,8.1,54.2,1008.8
LANL-GrowthRate,51,84.8,34.0,185.0,0.0,6.5,67.0,952.0
MIT_ISOLAT-Mixtures,42,85.1,31.7,194.5,0.3,14.6,56.9,978.5
AIpert-pwllnod,50,85.4,29.4,151.9,0.5,9.2,89.9,802.2
Caltech-CS156,51,85.5,22.0,224.2,0.7,8.2,48.1,1234.3
SteveMcConnell-CovidComplete,51,86.5,20.0,215.1,0.0,7.5,57.5,1155.0
UChicagoCHATTOPADHYAY-UnIT,51,87.0,25.4,217.8,0.5,9.8,58.6,1102.6
OliverWyman-Navigator,51,87.3,35.3,178.7,0.1,6.2,67.1,895.3
UMich-RidgeTfReg,44,87.9,30.3,200.9,0.3,12.2,58.3,1066.9
CMU-TimeSeries,51,90.0,30.0,178.3,0.0,6.0,77.5,1056.0
COVIDhub-baseline,51,90.5,34.0,177.0,1.0,9.0,71.0,984.0
Columbia_UNC-SurvCon,51,92.6,23.0,250.2,0.0,8.5,55.0,1402.0
CEID-Walk,51,96.3,41.4,180.7,0.7,9.6,79.7,975.1
DDS-NBDS,51,96.7,28.8,143.0,0.7,4.8,127.9,737.6
PSI-DRAFT,51,106.1,28.0,195.5,1.0,8.5,71.8,1003.0
UCLA-SuEIR,51,111.2,33.4,209.5,1.3,15.5,95.0,947.4
IHME-CurveFit,51,112.2,36.9,261.9,1.4,10.4,71.4,1342.7
SigSci-TS,48,119.2,37.0,255.3,0.0,12.5,110.0,1484.0
Geneva-DetGrowth,51,130.4,35.3,294.6,0.4,15.4,97.8,1421.2
WalmartLabsML-LogForecasting,51,169.4,28.5,360.2,0.7,9.8,93.7,2082.5
JHU_IDD-CovidSP,45,177.7,32.7,372.0,0.2,19.1,159.3,2100.6
Covid19Sim-Simulator,51,195.4,47.4,419.2,0.4,14.3,187.3,2567.0
JHUAPL-Bucky,51,269.1,100.4,567.7,0.4,32.8,231.2,3794.8
TTU-squider,51,483.4,190.0,612.9,9.5,67.8,596.8,2115.3
