,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,534.4,237.0,793.6,6.3,64.2,679.7,4511.8
Covid19Sim-Simulator,51,535.8,290.0,728.3,0.3,60.9,656.1,3251.2
JHU_IDD-CovidSP,51,596.3,325.5,894.8,5.5,124.3,599.0,5199.7
Baseline,51,601.2,435.6,778.7,0.0,142.8,740.3,4368.3
PSI-DRAFT,51,646.3,375.5,1252.0,3.0,67.5,750.5,8611.5
COVIDhub-baseline,51,651.1,355.3,872.7,0.6,134.4,761.8,4349.4
IHME-CurveFit,51,756.7,365.4,971.7,22.1,171.9,827.7,4780.6
IowaStateLW-STEM,49,758.2,389.0,977.2,38.6,221.0,729.0,4754.0
LANL-GrowthRate,51,1193.2,381.0,2317.4,16.0,121.5,1059.0,12980.5
Columbia_UNC-SurvCon,51,1253.9,652.0,1973.1,11.0,259.0,1395.0,11611.0
WalmartLabsML-LogForecasting,51,1290.4,474.9,2258.0,6.7,108.0,1425.7,13477.5
CovidAnalytics-DELPHI,51,1338.5,342.0,2686.1,1.0,89.0,1206.0,14239.0
AIpert-pwllnod,51,1959.7,526.6,5276.2,2.9,168.8,1388.3,36340.4
