,count,mean,median,std,min,25%,75%,max
RobertWalraven-ESG,51,132.6,57.6,190.9,1.9,19.0,133.7,824.0
UMass-MechBayes,51,165.9,57.0,297.4,4.0,22.5,212.5,1892.0
COVIDhub-trained_ensemble,51,182.5,78.0,296.1,3.0,28.5,191.0,1577.0
SteveMcConnell-CovidComplete,51,190.7,86.0,268.8,1.0,25.0,201.0,1424.0
Google_Harvard-CPF,51,193.3,110.5,236.5,1.5,47.3,243.9,1160.1
OliverWyman-Navigator,51,195.6,55.7,322.6,2.3,22.7,163.2,1618.4
USC-SI_kJalpha,51,198.2,60.0,327.9,1.0,25.5,191.5,1432.0
CU-select,51,198.9,85.0,293.7,1.0,26.5,259.0,1175.0
COVIDhub-ensemble,51,200.8,90.0,291.9,3.0,33.5,201.5,1496.0
Caltech-CS156,51,201.5,92.8,280.5,0.7,41.9,269.3,1789.1
LNQ-ens1,51,211.2,76.8,350.4,0.7,17.3,218.9,1641.9
CovidAnalytics-DELPHI,51,217.8,81.0,357.0,4.0,25.5,236.5,1955.0
Karlen-pypm,51,224.9,75.1,448.7,1.0,27.8,208.7,2277.1
IHME-CurveFit,51,225.6,97.7,340.0,3.4,40.7,237.2,1821.7
LANL-GrowthRate,51,226.8,85.0,351.8,0.0,25.5,261.0,1605.0
UA-EpiCovDA,51,229.5,83.0,426.4,0.0,30.0,273.5,2809.0
Covid19Sim-Simulator,51,238.8,95.1,371.6,0.8,43.6,194.1,1794.8
CMU-TimeSeries,51,246.5,130.0,341.4,4.0,30.0,260.0,1406.0
MOBS-GLEAM_COVID,50,247.3,93.6,347.7,1.3,40.8,319.4,1537.6
UMich-RidgeTfReg,49,254.1,97.0,364.3,0.4,28.9,318.0,1793.2
GT-DeepCOVID,49,255.7,97.1,391.6,1.8,33.6,275.2,1814.7
Columbia_UNC-SurvCon,51,269.0,130.0,378.9,5.0,24.0,316.0,2082.0
UCSD_NEU-DeepGLEAM,50,270.7,118.8,357.1,8.7,48.6,340.3,1575.6
BPagano-RtDriven,51,278.2,85.5,407.5,1.1,35.7,316.8,1856.0
UCLA-SuEIR,51,279.6,120.7,389.8,2.5,26.0,318.1,1617.2
JHU_CSSE-DECOM,50,295.6,137.0,463.3,5.0,48.5,274.5,2717.0
JHU_IDD-CovidSP,51,330.4,193.1,429.3,1.4,81.5,342.9,2104.5
MIT_CritData-GBCF,51,348.4,155.0,446.2,6.0,88.0,519.0,2405.0
Microsoft-DeepSTIA,50,358.5,176.5,481.5,0.2,56.6,487.1,2679.3
PSI-DRAFT,51,373.5,132.0,518.2,6.0,51.5,357.5,2023.0
AIpert-pwllnod,51,383.2,129.8,579.1,9.2,46.5,479.1,2621.9
WalmartLabsML-LogForecasting,51,406.2,150.7,687.9,2.2,22.9,497.4,3620.4
Baseline,51,421.5,194.0,731.0,1.9,49.7,426.4,4526.7
IowaStateLW-STEM,49,465.6,215.0,743.4,0.0,73.5,550.0,4570.0
COVIDhub-baseline,51,483.2,234.8,782.7,1.0,50.0,606.0,4551.5
DDS-NBDS,51,484.4,259.6,728.5,2.9,69.8,543.6,4344.9
MIT_ISOLAT-Mixtures,43,492.7,145.3,1131.3,5.4,43.8,442.6,7141.3
CEID-Walk,51,497.6,215.3,796.5,3.7,50.8,616.6,4416.1
TTU-squider,51,688.3,278.6,826.8,0.7,58.3,845.7,3242.1
epiforecasts-ensemble1,51,717.8,154.0,2865.4,2.0,56.0,365.5,20496.0
JHUAPL-Bucky,51,778.0,291.7,1341.1,7.6,66.4,972.2,8298.0
