,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,105.7,40.9,174.5,0.7,13.3,111.5,1002.4
UMass-MechBayes,51,117.6,37.0,215.1,0.0,11.0,122.0,1109.0
CU-select,51,125.1,51.0,216.1,0.0,15.0,115.0,1094.0
Karlen-pypm,51,126.1,43.3,246.4,1.7,14.4,100.6,1318.3
RobertWalraven-ESG,51,133.8,38.3,233.1,0.5,7.7,107.9,976.9
COVIDhub-ensemble,51,147.6,46.0,240.0,1.0,19.5,131.5,1054.0
CovidAnalytics-DELPHI,51,150.1,42.0,272.6,2.0,19.0,132.0,1562.0
UA-EpiCovDA,51,154.5,68.0,256.0,2.0,32.5,140.0,1339.0
LANL-GrowthRate,51,158.7,39.0,314.8,1.0,17.0,97.5,1541.0
CMU-TimeSeries,51,159.3,58.0,260.2,1.0,18.5,172.5,1224.0
Google_Harvard-CPF,51,166.9,57.2,272.0,0.8,20.2,200.1,1459.5
MOBS-GLEAM_COVID,50,170.3,68.8,250.1,0.8,22.0,184.4,1135.7
LNQ-ens1,51,170.9,40.6,447.0,0.5,9.3,121.4,2928.2
Baseline,51,171.9,78.7,263.4,0.9,23.4,175.2,1377.3
USC-SI_kJalpha,51,183.8,48.0,467.6,0.0,16.5,107.5,3040.0
UCSD_NEU-DeepGLEAM,50,186.0,87.7,249.0,6.9,38.2,204.1,1141.8
JHU_CSSE-DECOM,51,195.7,103.0,269.6,2.0,30.0,196.0,1461.0
PSI-DRAFT,51,207.7,67.0,330.8,4.0,18.5,192.8,1524.5
Microsoft-DeepSTIA,50,209.0,75.1,392.1,0.7,20.5,200.4,2136.8
Columbia_UNC-SurvCon,51,218.8,39.0,549.1,2.0,14.0,159.0,3623.0
UMich-RidgeTfReg,47,223.1,72.1,473.6,1.2,28.2,160.0,2976.9
IHME-CurveFit,51,224.5,48.1,612.0,0.5,13.7,193.4,4221.4
SigSci-TS,49,230.2,87.0,393.1,0.0,26.1,203.5,1878.0
BPagano-RtDriven,51,232.7,37.9,691.6,0.6,9.5,149.2,4757.9
AIpert-pwllnod,51,233.2,102.8,347.1,0.8,32.9,215.8,1347.5
Covid19Sim-Simulator,51,237.5,53.3,549.4,1.1,14.5,218.2,3416.9
JHU_IDD-CovidSP,51,247.6,114.3,356.1,2.0,46.6,258.0,1829.2
WalmartLabsML-LogForecasting,51,251.2,60.6,457.2,1.9,15.6,133.7,1978.1
MIT_CritData-GBCF,51,271.7,137.0,376.9,20.0,67.0,295.5,1909.0
IowaStateLW-STEM,49,272.3,137.0,355.8,8.0,62.0,334.8,1847.0
MIT_ISOLAT-Mixtures,46,274.2,67.0,630.6,0.9,21.0,245.6,3435.9
COVIDhub-baseline,51,374.5,94.0,1257.2,1.0,24.5,208.0,8927.0
CEID-Walk,51,377.6,91.5,1264.4,0.2,26.3,196.3,8966.9
TTU-squider,51,544.3,245.5,687.2,1.8,67.0,700.5,2758.8
GT-DeepCOVID,49,755.1,75.9,4179.6,0.6,26.8,189.9,29965.3
JHUAPL-Bucky,51,776.1,256.9,1502.2,3.9,71.8,921.5,8801.2
COVIDhub-trained_ensemble,51,1024.2,414.0,3568.7,78.0,209.0,619.0,25751.0
epiforecasts-ensemble1,51,20058.9,49.0,142134.3,1.0,15.5,256.5,1015197.0
