,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,894.4,366.5,1335.1,0.3,143.0,916.5,6408.0
IowaStateLW-STEM,49,907.9,227.0,1494.1,0.0,64.0,997.5,8159.0
Baseline,51,952.2,429.9,1346.9,6.9,117.4,1182.0,6803.6
COVIDhub-baseline,51,989.3,467.5,1361.5,20.6,106.4,1182.0,6820.0
UCLA-SuEIR,51,1084.1,316.3,1858.5,14.0,146.0,1253.6,10763.6
JHUAPL-Bucky,51,1319.3,477.2,2531.1,7.9,117.2,1539.8,16943.3
Columbia_UNC-SurvCon,51,1437.0,556.0,2307.2,0.0,223.5,1839.5,14933.0
MITCovAlliance-SIR,51,1454.4,543.5,2980.7,2.3,118.3,1831.9,19555.9
AIpert-pwllnod,51,1711.3,691.7,2987.7,5.4,221.7,1908.8,18122.0
WalmartLabsML-LogForecasting,51,2183.5,1150.5,3555.9,17.9,250.4,2580.6,21533.0
