,mean_rank
IowaStateLW-STEM,3.5
Covid19Sim-Simulator,4.3
COVIDhub-baseline,4.5
UCLA-SuEIR,4.6
JHUAPL-Bucky,4.7
MITCovAlliance-SIR,5.0
AIpert-pwllnod,5.3
Columbia_UNC-SurvCon,5.7
WalmartLabsML-LogForecasting,7.4
