,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,90,87.6,85.0,58.2,-2.4,-5.0,-31.8,False,False
Canada,4823,4765.3,4599.0,3741.1,-57.7,-224.0,-1081.9,False,False
Croatia,87,99.6,95.0,63.9,12.6,8.0,-23.1,True,False
Cyprus,15,15.9,17.0,18.0,0.9,2.0,3.0,False,False
Estonia,60,60.1,62.0,68.2,0.1,2.0,8.2,False,False
Finland,265,264.3,273.0,300.8,-0.7,8.0,35.8,False,False
France,26313,26622.9,26768.0,24966.8,309.9,455.0,-1346.2,False,False
Germany,7549,7628.9,7681.0,6772.2,79.9,132.0,-776.8,False,False
Greece,151,152.6,155.0,141.5,1.6,4.0,-9.5,False,False
Hungary,405,398.3,392.0,311.2,-6.7,-13.0,-93.8,False,False
Ireland,1446,1488.1,1511.0,1369.6,42.1,65.0,-76.4,False,False
Italy,30395,30804.0,30626.0,27754.6,409.0,231.0,-2640.4,True,False
Latvia,18,19.4,20.0,70.6,1.4,2.0,52.6,False,False
Luxembourg,101,102.9,103.0,113.0,1.9,2.0,12.0,False,False
Portugal,1126,1163.0,1176.0,1020.3,37.0,50.0,-105.7,False,False
Romania,939,936.6,936.0,677.4,-2.4,-3.0,-261.6,False,False
Slovenia,101,108.0,104.0,97.2,7.0,3.0,-3.8,True,True
Spain,26478,27041.7,26569.0,25132.7,563.7,91.0,-1345.3,True,False
Sweden,3614,3094.7,3157.0,3627.8,-519.3,-457.0,13.8,True,True
United Kingdom,31250,35142.3,31453.0,26024.5,3892.3,203.0,-5225.5,True,False
