,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,90,82.0,85.0,56.6,-8.0,-5.0,-33.4,True,False
Canada,4823,4704.0,4198.0,4235.6,-119.0,-625.0,-587.4,False,False
Croatia,87,69.9,86.0,56.2,-17.1,-1.0,-30.8,True,False
Cyprus,15,17.7,19.0,18.6,2.7,4.0,3.6,False,False
Estonia,60,65.7,67.0,70.4,5.7,7.0,10.4,False,False
Finland,265,368.3,299.0,375.2,103.3,34.0,110.2,True,False
France,26313,28732.6,27847.0,24607.6,2419.6,1534.0,-1705.4,True,True
Germany,7549,8557.4,8149.0,6802.3,1008.4,600.0,-746.7,True,True
Greece,151,173.0,163.0,138.6,22.0,12.0,-12.4,True,True
Hungary,405,426.1,405.0,308.5,21.1,0.0,-96.5,True,False
Ireland,1446,1972.9,1606.0,1433.4,526.9,160.0,-12.6,True,True
Italy,30395,32185.7,31076.0,27392.6,1790.7,681.0,-3002.4,True,False
Latvia,18,25.0,21.0,147.1,7.0,3.0,129.1,True,False
Luxembourg,101,115.9,107.0,122.2,14.9,6.0,21.2,True,False
Portugal,1126,1254.0,1251.0,1013.1,128.0,125.0,-112.9,True,True
Romania,939,931.0,915.0,651.6,-8.0,-24.0,-287.4,False,False
Slovakia,26,29.1,27.0,24.9,3.1,1.0,-1.1,True,True
Slovenia,101,96.9,101.0,84.9,-4.1,0.0,-16.1,True,False
Spain,26478,28273.0,26490.0,26242.6,1795.0,12.0,-235.4,True,True
Sweden,3614,3408.6,3294.0,4058.0,-205.4,-320.0,444.0,False,False
United Kingdom,31250,29520.7,27461.0,32311.2,-1729.3,-3789.0,1061.2,False,True
