,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,615,743.4,667.0,457.1,128.4,52.0,-157.9,True,False
Belgium,8581,11634.4,9330.0,8015.1,3053.4,749.0,-565.9,True,True
Bulgaria,90,79.1,76.0,47.2,-10.9,-14.0,-42.8,False,False
Croatia,87,115.6,84.0,55.9,28.6,-3.0,-31.1,True,False
Cyprus,15,14.9,22.0,17.5,-0.1,7.0,2.5,False,False
Czechia,276,323.1,318.0,194.0,47.1,42.0,-82.0,True,False
Denmark,526,589.3,519.0,613.3,63.3,-7.0,87.3,True,False
Estonia,60,82.9,70.0,56.4,22.9,10.0,-3.6,True,True
Finland,265,202.6,177.0,118.0,-62.4,-88.0,-147.0,False,False
France,26313,34978.3,29885.0,22533.8,8665.3,3572.0,-3779.2,True,True
Germany,7549,9054.6,7743.0,4955.5,1505.6,194.0,-2593.5,True,False
Greece,151,155.9,163.0,119.2,4.9,12.0,-31.8,False,False
Hungary,405,446.1,394.0,305.1,41.1,-11.0,-99.9,True,False
Ireland,1446,1398.6,1262.0,887.9,-47.4,-184.0,-558.1,False,False
Italy,30395,34405.7,31084.0,25984.0,4010.7,689.0,-4411.0,True,False
Latvia,18,5.0,12.0,61.2,-13.0,-6.0,43.2,True,False
Lithuania,49,69.3,65.0,39.2,20.3,16.0,-9.8,True,True
Luxembourg,101,93.0,111.0,115.2,-8.0,10.0,14.2,False,False
Malta,5,3.0,9.0,13.4,-2.0,4.0,8.4,False,False
Netherlands,5441,6411.3,5585.0,6165.8,970.3,144.0,724.8,True,True
Norway,219,270.7,252.0,265.0,51.7,33.0,46.0,True,True
Poland,785,725.7,633.0,629.7,-59.3,-152.0,-155.3,False,False
Portugal,1126,1314.0,1301.0,980.0,188.0,175.0,-146.0,True,True
Romania,939,836.7,803.0,617.7,-102.3,-136.0,-321.3,False,False
Slovakia,26,40.6,33.0,252.0,14.6,7.0,226.0,True,False
Slovenia,101,134.0,117.0,70.3,33.0,16.0,-30.7,True,True
Spain,26478,29721.6,26017.0,23664.0,3243.6,-461.0,-2814.0,True,True
Sweden,3614,3371.4,2890.0,4017.4,-242.6,-724.0,403.4,False,False
Switzerland,1830,2213.0,1943.0,1581.7,383.0,113.0,-248.3,True,True
United Kingdom,31250,31712.1,26686.0,35949.9,462.1,-4564.0,4699.9,False,False
