,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1846,1884.0,1831.5,1851.1,38.0,-14.5,5.1,True,True
Argentina,26107,18603.7,17434.0,17919.9,-7503.3,-8673.0,-8187.1,False,False
Australia,904,1078.3,988.9,958.1,174.3,84.9,54.1,True,True
Austria,889,853.1,808.7,747.2,-35.9,-80.3,-141.8,False,False
Bangladesh,5646,5966.7,5839.9,5746.6,320.7,193.9,100.6,True,True
Belarus,925,939.4,926.4,927.5,14.4,1.4,2.5,True,True
Belgium,10392,10012.4,10044.4,10035.3,-379.6,-347.6,-356.7,True,True
Bolivia,8463,16796.0,8848.2,9985.4,8333.0,385.2,1522.4,True,True
Brazil,153675,155789.3,153276.7,156712.3,2114.3,-398.3,3037.3,True,False
Bulgaria,968,933.7,936.3,1170.7,-34.3,-31.7,202.7,True,False
Canada,9782,9346.3,9406.8,9552.6,-435.7,-375.2,-229.4,True,True
Chile,13588,13683.0,13806.8,13617.1,95.0,218.8,29.1,False,True
China,4739,4753.4,4771.1,4804.7,14.4,32.1,65.7,False,False
Colombia,28803,30268.0,28655.0,36921.3,1465.0,-148.0,8118.3,True,False
Croatia,355,350.3,333.6,291.7,-4.7,-21.4,-63.3,False,False
Cuba,125,142.0,136.6,140.1,17.0,11.6,15.1,True,True
Cyprus,25,26.9,26.0,22.6,1.9,1.0,-2.4,True,False
Czechia,1352,553.1,542.2,483.8,-798.9,-809.8,-868.2,False,False
Denmark,679,650.4,655.0,667.4,-28.6,-24.0,-11.6,True,True
Dominican Republic,2195,2565.4,2529.7,3597.6,370.4,334.7,1402.6,True,False
Ecuador,12375,31201.0,11644.0,19226.8,18826.0,-731.0,6851.8,True,True
Egypt,6109,6221.1,6232.4,6334.0,112.1,123.4,225.0,False,False
Estonia,68,64.0,67.3,66.3,-4.0,-0.7,-1.7,True,True
Finland,351,341.9,347.0,337.4,-9.1,-4.0,-13.6,True,False
France,33325,31743.3,32181.1,34157.0,-1581.7,-1143.9,832.0,True,True
Germany,9785,9470.6,9547.2,9599.5,-314.4,-237.8,-185.5,True,True
Greece,500,407.0,414.4,477.5,-93.0,-85.6,-22.5,True,True
Honduras,2563,2428.7,2536.5,3340.9,-134.3,-26.5,777.9,True,False
Hungary,1109,700.1,695.8,732.3,-408.9,-413.2,-376.7,False,True
Iceland,11,10.0,10.9,10.7,-1.0,-0.1,-0.3,True,True
India,114031,112314.0,117496.3,131348.7,-1717.0,3465.3,17317.7,False,False
Indonesia,12431,12113.3,11758.2,13676.6,-317.7,-672.8,1245.6,False,False
Iran,30123,27353.6,26510.5,26272.2,-2769.4,-3612.5,-3850.8,False,False
Ireland,1849,1818.0,1809.4,1804.4,-31.0,-39.6,-44.6,False,False
Israel,2190,1604.7,1636.9,2049.7,-585.3,-553.1,-140.3,True,True
Italy,36474,35945.1,36270.9,36295.6,-528.9,-203.1,-178.4,True,True
Japan,1670,1846.3,1755.2,2133.6,176.3,85.2,463.6,True,False
Kuwait,694,637.7,640.0,605.1,-56.3,-54.0,-88.9,True,False
Latvia,43,35.0,38.4,37.3,-8.0,-4.6,-5.7,True,True
Lithuania,113,91.9,93.0,85.7,-21.1,-20.0,-27.3,True,False
Luxembourg,133,124.0,133.9,125.3,-9.0,0.9,-7.7,True,True
Malaysia,180,128.0,134.5,138.0,-52.0,-45.5,-42.0,True,True
Malta,45,19.9,23.7,21.0,-25.1,-21.3,-24.0,True,True
Mexico,86059,86669.9,84992.4,89685.4,610.9,-1066.6,3626.4,False,False
Moldova,1569,1414.4,1383.4,1603.3,-154.6,-185.6,34.3,False,True
Morocco,2878,2632.0,2712.3,3374.3,-246.0,-165.7,496.3,True,False
Netherlands,6797,6364.9,6434.4,6665.2,-432.1,-362.6,-131.8,True,True
Nigeria,1123,1203.4,1205.1,1149.5,80.4,82.1,26.5,False,True
Norway,278,269.9,276.3,260.4,-8.1,-1.7,-17.6,True,False
Pakistan,6654,6567.6,6545.6,6510.4,-86.4,-108.4,-143.6,False,False
Panama,2557,2554.6,2475.9,2581.5,-2.4,-81.1,24.5,False,False
Peru,33648,34601.1,33506.7,42542.8,953.1,-141.3,8894.8,True,False
Philippines,6603,6780.1,6518.6,6872.8,177.1,-84.4,269.8,True,False
Poland,3524,2518.3,2431.2,2738.8,-1005.7,-1092.8,-785.2,False,True
Portugal,2162,1998.1,1972.5,2032.7,-163.9,-189.5,-129.3,False,True
Romania,5812,5474.4,5372.3,6141.0,-337.6,-439.7,329.0,False,True
Russia,23857,22155.0,21891.7,23554.6,-1702.0,-1965.3,-302.4,False,True
Saudi Arabia,5165,5176.3,5040.9,4870.3,11.3,-124.1,-294.7,False,False
Serbia,774,776.7,783.2,748.1,2.7,9.2,-25.9,False,False
Slovakia,82,42.9,46.7,45.9,-39.1,-35.3,-36.1,True,True
Slovenia,184,135.0,144.6,144.4,-49.0,-39.4,-39.6,True,True
South Africa,18408,18157.3,17889.2,18448.1,-250.7,-518.8,40.1,False,True
South Korea,444,494.1,439.4,406.5,50.1,-4.6,-37.5,True,True
Spain,33775,31345.0,31751.9,34522.5,-2430.0,-2023.1,747.5,True,True
Sweden,5918,5899.4,5893.2,5981.5,-18.6,-24.8,63.5,False,False
Switzerland,2122,2059.9,2075.8,2094.3,-62.1,-46.2,-27.7,True,True
Turkey,9224,8916.3,8222.2,11013.5,-307.7,-1001.8,1789.5,False,False
Ukraine,5669,4895.3,5029.3,7043.7,-773.7,-639.7,1374.7,True,False
United Arab Emirates,459,452.4,451.4,474.4,-6.6,-7.6,15.4,False,False
United Kingdom,43669,42091.0,42306.3,58072.4,-1578.0,-1362.7,14403.4,True,False
