,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1846,2068.0,2180.3,2208.6,222.0,334.3,362.6,False,False
Argentina,26107,10990.0,13917.9,8224.1,-15117.0,-12189.1,-17882.9,True,False
Australia,904,611.6,1304.6,270.2,-292.4,400.6,-633.8,False,False
Austria,889,723.9,770.1,727.2,-165.1,-118.9,-161.8,True,True
Bangladesh,5646,6603.7,5377.5,6373.9,957.7,-268.5,727.9,True,True
Belarus,925,949.0,910.0,762.6,24.0,-15.0,-162.4,True,False
Belgium,10392,10070.0,9949.8,10172.1,-322.0,-442.2,-219.9,False,True
Bolivia,8463,7705.3,6229.8,5688.7,-757.7,-2233.2,-2774.3,False,False
Brazil,153675,176122.3,174443.0,169564.6,22447.3,20768.0,15889.6,True,True
Bulgaria,968,814.3,843.9,842.6,-153.7,-124.1,-125.4,True,True
Canada,9782,9384.6,9270.5,10317.7,-397.4,-511.5,535.7,False,False
Chile,13588,16333.0,14399.8,13033.7,2745.0,811.8,-554.3,True,True
Colombia,28803,26446.0,25415.0,33205.7,-2357.0,-3388.0,4402.7,False,False
Croatia,355,325.7,333.4,135.5,-29.3,-21.6,-219.5,True,False
Cuba,125,87.0,103.6,88.6,-38.0,-21.4,-36.4,True,True
Cyprus,25,19.0,26.4,19.4,-6.0,1.4,-5.6,True,True
Czechia,1352,513.3,539.4,353.6,-838.7,-812.6,-998.4,True,False
Denmark,679,636.7,676.4,641.7,-42.3,-2.6,-37.3,True,True
Dominican Republic,2195,2035.3,2077.0,3651.4,-159.7,-118.0,1456.4,True,False
Ecuador,12375,7910.1,7689.3,18519.2,-4464.9,-4685.7,6144.2,False,False
Egypt,6109,8210.6,5971.0,9243.4,2101.6,-138.0,3134.4,True,False
Estonia,68,69.0,84.4,72.6,1.0,16.4,4.6,False,False
Finland,351,340.9,370.0,328.6,-10.1,19.0,-22.4,False,False
France,33325,30669.3,30774.8,33162.5,-2655.7,-2550.2,-162.5,True,True
Germany,9785,9503.4,9362.5,9818.5,-281.6,-422.5,33.5,False,True
Greece,500,296.9,237.6,193.0,-203.1,-262.4,-307.0,False,False
Honduras,2563,3677.1,3538.5,1611.1,1114.1,975.5,-951.9,True,True
Hungary,1109,596.0,677.5,674.5,-513.0,-431.5,-434.5,True,True
Iceland,11,10.0,12.9,10.4,-1.0,1.9,-0.6,False,True
Indonesia,12431,12345.9,15463.2,16386.0,-85.1,3032.2,3955.0,False,False
Iran,30123,33628.0,29239.6,40594.8,3505.0,-883.4,10471.8,True,False
Ireland,1849,1894.4,1839.7,1944.9,45.4,-9.3,95.9,True,False
Israel,2190,1193.3,1401.7,1806.9,-996.7,-788.3,-383.1,True,True
Italy,36474,35842.1,35631.2,36931.4,-631.9,-842.8,457.4,False,True
Japan,1670,1140.3,1373.5,981.7,-529.7,-296.5,-688.3,True,False
Kuwait,694,729.4,724.4,656.9,35.4,30.4,-37.1,True,False
Latvia,43,31.0,38.5,32.0,-12.0,-4.5,-11.0,True,True
Lithuania,113,80.0,100.1,78.7,-33.0,-12.9,-34.3,True,False
Luxembourg,133,123.9,150.8,700.8,-9.1,17.8,567.8,False,False
Malaysia,180,135.9,154.3,122.3,-44.1,-25.7,-57.7,True,False
Malta,45,9.0,13.2,9.2,-36.0,-31.8,-35.8,True,True
Mexico,86059,96989.7,91948.6,79850.6,10930.7,5889.6,-6208.4,True,True
Moldova,1569,1339.7,1342.8,1434.7,-229.3,-226.2,-134.3,True,True
Morocco,2878,787.3,884.4,1615.6,-2090.7,-1993.6,-1262.4,True,True
Netherlands,6797,6206.4,6219.4,6435.7,-590.6,-577.6,-361.3,True,True
Nigeria,1123,1676.1,1521.6,3095.8,553.1,398.6,1972.8,True,False
Norway,278,255.0,276.9,251.6,-23.0,-1.1,-26.4,True,False
Pakistan,6654,8466.1,7480.6,9434.9,1812.1,826.6,2780.9,True,False
Panama,2557,3641.7,3221.6,3542.9,1084.7,664.6,985.9,True,True
Peru,33648,73049.9,26417.2,41181.2,39401.9,-7230.8,7533.2,True,True
Philippines,6603,3129.6,4830.0,2177.4,-3473.4,-1773.0,-4425.6,True,False
Poland,3524,2228.3,2127.8,1933.2,-1295.7,-1396.2,-1590.8,False,False
Portugal,2162,2049.0,2128.7,2933.6,-113.0,-33.3,771.6,True,False
Romania,5812,4096.0,4162.7,5337.1,-1716.0,-1649.3,-474.9,True,True
Russia,23857,24228.7,21765.4,32270.6,371.7,-2091.6,8413.6,False,False
Serbia,774,1269.1,1433.4,4220.4,495.1,659.4,3446.4,False,False
Slovakia,82,28.0,34.1,28.4,-54.0,-47.9,-53.6,True,True
Slovenia,184,163.4,134.1,111.1,-20.6,-49.9,-72.9,False,False
South Korea,444,334.6,373.3,302.1,-109.4,-70.7,-141.9,True,False
Spain,33775,28574.3,28869.6,31145.5,-5200.7,-4905.4,-2629.5,True,True
Sweden,5918,6621.9,6093.1,5905.9,703.9,175.1,-12.1,True,True
Switzerland,2122,2071.9,2042.0,2015.1,-50.1,-80.0,-106.9,False,False
Turkey,9224,7059.6,6576.9,8304.8,-2164.4,-2647.1,-919.2,False,True
Ukraine,5669,3059.7,3025.5,3422.7,-2609.3,-2643.5,-2246.3,False,True
United Arab Emirates,459,403.3,448.7,386.9,-55.7,-10.3,-72.1,True,False
United Kingdom,43669,51196.4,48993.7,49890.1,7527.4,5324.7,6221.1,True,True
