,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,596,641.4,604.0,457.1,45.4,8.0,-138.9,True,False
Belgium,7765,9551.4,8379.0,7838.2,1786.4,614.0,73.2,True,True
Bulgaria,72,66.1,65.0,47.2,-5.9,-7.0,-24.8,False,False
Croatia,77,91.6,72.0,55.9,14.6,-5.0,-21.1,True,False
Cyprus,15,13.9,19.0,17.5,-1.1,4.0,2.5,False,False
Czechia,245,275.1,276.0,194.0,30.1,31.0,-51.0,False,False
Denmark,475,507.3,471.0,550.7,32.3,-4.0,75.7,True,False
Estonia,53,67.9,61.0,54.6,14.9,8.0,1.6,True,True
Finland,220,164.6,150.0,115.0,-55.4,-70.0,-105.0,False,False
France,24763,29646.3,27056.0,22377.0,4883.3,2293.0,-2386.0,True,True
Germany,6812,7490.6,6753.0,4912.8,678.6,-59.0,-1899.2,True,False
Greece,143,140.9,148.0,119.2,-2.1,5.0,-23.8,False,False
Hungary,335,356.1,334.0,301.4,21.1,-1.0,-33.6,True,False
Ireland,1286,1122.6,1079.0,866.3,-163.4,-207.0,-419.7,False,False
Italy,28710,30644.7,28882.0,25817.7,1934.7,172.0,-2892.3,True,False
Latvia,16,5.0,9.0,44.9,-11.0,-7.0,28.9,True,False
Lithuania,46,57.3,55.0,39.2,11.3,9.0,-6.8,True,True
Luxembourg,92,86.0,100.0,110.1,-6.0,8.0,18.1,False,False
Malta,4,3.0,7.0,11.8,-1.0,3.0,7.8,False,False
Netherlands,5003,5461.3,5010.0,5590.8,458.3,7.0,587.8,True,False
Norway,211,233.7,227.0,245.5,22.7,16.0,34.5,True,False
Poland,664,597.7,550.0,583.0,-66.3,-114.0,-81.0,False,False
Portugal,1023,1104.0,1099.0,973.1,81.0,76.0,-49.9,True,True
Romania,771,701.7,689.0,617.5,-69.3,-82.0,-153.5,False,False
Slovakia,24,30.6,27.0,252.0,6.6,3.0,228.0,True,False
Slovenia,94,113.0,105.0,70.3,19.0,11.0,-23.7,True,False
Spain,25100,26477.6,24567.0,23539.2,1377.6,-533.0,-1560.8,True,False
Sweden,3102,2730.4,2499.0,3161.1,-371.6,-603.0,59.1,False,True
Switzerland,1762,1926.0,1791.0,1566.9,164.0,29.0,-195.1,True,False
United Kingdom,28039,26246.1,23749.0,32166.4,-1792.9,-4290.0,4127.4,False,False
