,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,105,98.7,99.0,58.3,-6.3,-6.0,-46.7,True,False
Canada,5800,5867.4,5021.0,4433.1,67.4,-779.0,-1366.9,False,False
Croatia,95,91.6,105.0,60.4,-3.4,10.0,-34.6,False,False
Cyprus,17,23.1,22.0,19.5,6.1,5.0,2.5,True,True
Estonia,63,77.1,74.0,79.2,14.1,11.0,16.2,True,False
Finland,297,450.9,344.0,394.2,153.9,47.0,97.2,True,True
France,27532,31564.9,29641.0,24900.7,4032.9,2109.0,-2631.3,True,True
Germany,7938,9556.9,9125.0,6917.2,1618.9,1187.0,-1020.8,True,True
Greece,162,190.3,176.0,140.2,28.3,14.0,-21.8,True,True
Hungary,448,499.9,459.0,306.4,51.9,11.0,-141.6,True,False
Ireland,1533,2228.4,1767.0,1402.2,695.4,234.0,-130.8,True,True
Italy,31763,34748.0,32850.0,27542.8,2985.0,1087.0,-4220.2,True,False
Latvia,19,34.7,27.0,213.6,15.7,8.0,194.6,True,False
Luxembourg,104,123.3,112.0,128.1,19.3,8.0,24.1,True,False
Portugal,1203,1451.9,1419.0,1021.0,248.9,216.0,-182.0,True,True
Romania,1094,1083.4,1069.0,663.2,-10.6,-25.0,-430.8,False,False
Slovakia,28,31.6,28.0,24.7,3.6,0.0,-3.3,True,True
Slovenia,103,99.3,107.0,91.3,-3.7,4.0,-11.7,False,False
Spain,27563,30765.4,27704.0,25315.8,3202.4,141.0,-2247.2,True,True
Sweden,3674,4157.7,3787.0,5384.2,483.7,113.0,1710.2,True,False
United Kingdom,34546,33661.7,29592.0,30913.2,-884.3,-4954.0,-3632.8,False,False
